idx, sentence
0,tin_tức mới nhất vụ tai_nạn giao_thông xảy khoảng 15 h ngày 2/6 quốc_lộ 3 đoạn xã cổ_lũng huyện phú_lương tỉnh thái_nguyên
1,thời_điểm xảy tai_nạn xe_tải mang bs 20c 06144 anh trương_mạnh_hùng 23 tuổi quê tuyên_quang cầm lái chạy hướng thái_nguyên bắc_kạn đến địa_điểm nổ lốp
2,xe mất lái lấn sang làn đường ngược chiều đâm xe_buýt một xe_máy
3,trao_đổi zing_news ông phạm_bình_công – chủ_tịch ubnd huyện phú_lương biết vụ tai_nạn giao_thông làm 6 người bị_thương
4,“ họ kính mảnh vỡ văng trúng người
5,sơ_cứu tất_cả về nhà
6,trong số nạn_nhân 5 người xe_buýt người còn đi xe_máy ” – ông công nói
7,cụ_thể vụ tai_nạn kinh_hoàng khiến người đàn_ông điều_khiển xe_máy bị_thương nặng đưa đi cấp_cứu
8,xe_buýt xe_tải hư_hỏng nặng may toàn_bộ người ngồi xe_buýt ai bị_thương nặng
9,chia_sẻ báo người đưa_tin em hoàng_minh_nguyệt sinh_viên đh sư_phạm thái_nguyên người ngồi xe bus số 6 tuyến tp thái_nguyên – định_hóa kể vụ_việc “ trời nắng nóng em đi nhà trường xe khoảng chục người
10,bỗng_nhiên thấy tài_xế hô “ tai_nạn ” tích_tắc một xe_tải đâm bên sườn xe_buýt em đi
11,may người xe ai làm_sao mọi người sợ ”
