idx, sentence
0,hai lượt trận vòng 1/8 europa_league giữa manchester_united liverpool diễn vô_cùng căng_thẳng sân_cỏ khán_đài
1,ở lượt đi sân anfield ngày 11/3 cđv_mu hành_động xúc_phạm đến nạn_nhân thảm_họa hillsborough trong bao_gồm hát bài_ca chế_giễu
2,bỏ hành_quân tới old_trafford một tuần cđv_liverpool đáp trả câu nói biểu_ngữ động_chạm đến đám đông chủ nhà
3,tất_cả dẫn đến cuối trận đấu mu vs liverpool người hâm_mộ hai đội lao xô_xát ở một góc khán_đài sân old_trafford
4,ngoài tay_chân họ còn dỡ ghế ngồi sân tấn_công người bên kia chiến_tuyến
5,thật may nhân_viên an_ninh có_mặt giải_quyết ổn_thỏa tình_hình hậu_quả đáng tiếc xảy
6,không_thể giúp mu liverpool tránh khỏi án phạt liên_đoàn bóng_đá_châu_âu uefa
7,liverpool phạt 30553 bảng hành_vi xúc_phạm đối_phương thêm 13000 bảng đốt pháo sáng tấn_công người khác làm rối_loạn đám đông cđv
8,tương_tự mu phạt 30553 bảng hành_vi xúc_phạm đối_phương kèm 13750 bảng chặn cầu_thang gây rối_loạn đám đông tấn_công người khác
9,riêng liverpool lệnh uefa liên_hệ mu trong vòng 30 ngày đạt thỏa_thuận về số tiền cụ_thể giải_quyết thiệt_hại sân old_trafford nhận người hâm_mộ họ
10,tất_cả phán_quyết đưa ủy_ban kỷ_luật cơ_quan_quyền_lực nhất bóng_đá_châu_âu
