idx, sentence
0,cách ít ngày giám_đốc điều_hành bayern_munich ông karlheinz_rummenigge khẳng_định hùm xám bán robert_lewandowski bất_cứ mức giá nào
1,thậm_chí ông còn tuyên_bố chắc_nịch chân sút người ba_lan tiếp_tục khoác áo die_roten ở mùa giải tới
2,sở_dĩ lãnh_đạo real_madrid đưa thông_báo đại_diện lewandowski tiền_đạo thừa_nhận cuộc tiếp_xúc real_madrid
3,tuy_nhiên thông_tin mới tờ as tây ban_nha tiết_lộ lewandowski dần vượt khỏi tầm bayern_munich
4,cụ_thể nguồn tin biết chân sút người ba_lan real_madrid đạt thỏa_thuận sơ_bộ liên_quan tới quyền_lợi mức đãi_ngộ
5,lewandowski yêu_cầu mức lương 20 triệu euro / mùa real_madrid đồng_ý
6,đại_diện real_madrid ông jose_angel_sanchez gặp_gỡ đại_diện lewandowski cezary_kucharski thủ_đô madrid
7,cuộc đàm_phán lewandowski nảy_sinh ý_định sang real madrid chơi bóng trong hè
8,bởi_vậy anh từ_chối kí bản hđ mới sân allianz_arena hợp_đồng hiện_tại hiệu_lực tới hết mùa hè năm 2019
9,thậm_chí as chân sút người ba_lan còn thúc_giục real_madrid sớm tìm tiếng nói_chung bayern_munich
10,trong 1 tuyên_bố gần lewandowski thấy anh tỏ quá mặn_mà ở bayern_munich
