idx, sentence
0,celtic chính_thức bổ_nhiệm brendan_rodgers làm tân hlv hôm thứ_bảy 21/5 hợp_đồng xem_xét gia_hạn 12 tháng
1,chủ_tịch clb ian bankier kỳ_vọng hlv 43 tuổi người bắc_ireland giúp celtic trở_lại thành_công ở đấu_trường châu_âu
2,đội_bóng thành glasgow vô_địch quốc_gia liên_tiếp năm mùa họ vượt vòng sơ loại dự vòng bảng champions_league ở hai mùa giải gần
3,mùa họ sớm dừng bước ở europa_league vòng bảng thắng một trận nào
4,rodgers nhận giải “ hlv hay nhất năm 2014 ” ngoại_hạng anh giúp liverpool suýt đăng_quang ở mùa bóng 2013 14 kém nhà vô_địch man_city hai điểm
5,sao tiền_đạo luis_suarez barca ngợi_khen thày cũ chúc_mừng celtic “ một trong hlv hay nhất ở châu_âu ”
6,hồi đầu tháng 10/2015 rodgers liverpool sa_thải hơn ba năm cầm_quân ở sân anfield
7,thành_tích tồi_tệ đội bóng áo đỏ kéo_dài mùa giải nguyên_nhân chính khiến ông mất ghế ở đầu mùa giải xong
8,tôi vui_mừng chọn làm hlv celtic ” rodgers phát_biểu trang_web chính_thức clb
9,ông còn hứa_hẹn tôi cống_hiến tất_cả tôi đội bóng
10,tôi làm tất_cả mang người hâm_mộ thứ bóng_đá hấp_dẫn chiến_thắng ”
