idx, sentence
0,công_văn chủ_tịch tư hội nguyễn_việt_thắng ký nêu rõ chính_phủ bộ ngành liên_quan biện_pháp chỉ_đạo quyết_liệt trong tìm nguyên_nhân cá biển chết hàng_loạt ở tỉnh hà_tĩnh đến thừa_thiên huế
1,ngày 115 văn_phòng chính_phủ văn_bản yêu_cầu bộ tài_nguyên môi_trường nnptnt tài_chính ý_kiến trả_lời công_văn hội_nghề cá ngày 284 về cá biển chết hàng_loạt
2,tuy_nhiên “ hai tuần trôi hội_nghề cá nhận văn_bản trả_lời nào bộ ”
3,hội_nghề cá giải_quyết dứt_điểm vấn_đề câu trả_lời chính_xác người làm nghề cá người việt_nam tiêu_dùng thủy_sản hội_nghề cá việt_nam kiến_nghị chính_phủ bộ ngành liên_quan đẩy nhanh tiến_độ xác_định nguyên_nhân cá biển chết hàng_loạt
4,kéo_dài chất_độc trong trầm_tích ở đáy biển pha loãng dần
5,mẫu cá chết ở thời_điểm đầu tháng 42016 lưu phòng kiểm_nghiệm hết hạn lưu mẫu tiêu_hủy khiến truy_tìm chính_xác nguyên_nhân khó_khăn hơn
6,hội_nghề cá xác_định nguyên_nhân cá chết hết_sức cần_thiết chẳng trấn_an dư_luận làm người tiêu_dùng an_tâm mà_còn tuân_thủ quy_định hiệp_định sps wto việt_nam thành_viên
7,trong công_văn hội nghề cá biết xác_định nguyên_nhân cá chết người dân ven biển hà_tĩnh đến thừa_thiên huế chưa_thể đi đánh_cá ven biển hộ nuôi cá nuôi tôm sử_dụng nước_biển chưa_thể nuôi
8,hội nghề cá đề_nghị chính_phủ tiếp_tục hỗ_trợ thành_viên gia_đình hại cá chết 15 kg gạo / tháng tính tháng 42016 đến xác_định nguyên_nhân cá chết sản_xuất phục_hồi
9,hội nghề cá nguyên_nhân cá chết con_người gây thủ_phạm gây ngoài chịu hình_phạt pháp_luật quy_định còn chi_trả toàn_bộ chi_phí hỗ_trợ ngư_dân chính_phủ ứng
10,đồng_thời chi_trả chính_phủ thiệt_hại về tài_nguyên sinh_vật biển hủy_hoại chi_phí phục_hồi môi_trường_sinh_thái vùng_biển chịu tác_động
