idx, sentence
0,giám_đốc sở tài_nguyên môi_trường tp hcm nguyễn_toàn_thắng biết đến sáng 18/5 lực_lượng vớt gần 70 tấn cá chết kênh nhiêu_lộc thị_nghè
1,số cá chết đưa đi xử_lý ở bãi rác đa_phước huyện bình_chánh đảm_bảo môi_trường
2,công_ty tnhh một thành_viên môi_trường đô_thị_thành_phố 54 canô tàu 250 lao_động huy_động vớt cá chết suốt đêm đến sáng nay
3,tuy_nhiên buổi sáng nước kênh hạ thấp một_số tàu cỡ lớn tiếp_tục vớt cá
4,đến trưa nay dọc tuyến kênh tàu vớt cá hoạt_động còn lác_đác một_số khu_vực đầu nguồn còn xác cá
5,chiều 17/5 ông nguyễn_phước_trung giám_đốc sở nông_nghiệp phát_triển nông_thôn tp hcm hay kết_quả xét_nghiệm thấy nước kênh nhiêu_lộc ô_nhiễm hữu_cơ khí độc sinh cơn mưa đầu mùa đẩy rác_thải chất_thải chảy xuống dòng kênh
6,nguyên_nhân cá chết tương_đồng năm lượng cá chết hơn độ_ph trong nước kênh cao nhiệt_độ cao hơn
7,hạn_chế tình_trạng cá chết sở nông_nghiệp phát_triển nông_thôn bỏ xuống kênh 5 tấn zeolite kết_hợp vi_sinh hữu_cơ tăng_cường_độ oxy hòa_tan giảm độ ô_nhiễm nước kênh
8,ông trung khuyến_cáo người_dân vớt cá sử_dụng người gia_súc
9,hiện độ ô_nhiễm nước ổn_định phóng_sinh cá xuống kênh
