idx, sentence
0,trong ma_nữ báo_thù huy nam_thành một luật_sư điển_trai tương_lai ngời sáng một tình_yêu vẹn_toàn lan thanh_trần
1,một thời_gian yêu nhau 2 quyết_định tiến xa hơn
2,huy lan về quê lan xin phép mẹ đính_hôn
3,bà tâm hiền_mai mẹ lan sống trong ngôi nhà cổ gia_đình người em_gái bà sen trịnh_kim_chi
4,ngày đầu sống trong ngôi biệt_thự rộng_lớn đêm về huy mơ thấy một cô giá trẻ mai_hàn đến mình sợ_hãi xen_lẫn tò_mò huy bắt_đầu tìm_hiểu về lai_lịch ngôi biệt_thự lai_lịch cô gái trong giấc mơ đêm
5,câu_chuyện hé mở một bí_mật rùng_rợn năm ma_nữ báo_thù quay gần 1 tháng thắng_cảnh đẹp nhất vùng rừng_núi bạch_mãhuế diễn_viên trương_nam_thành mai_hàn thanh_trần hoàng_phúc trịnh kim_chi hiền_mai quang_hòa hoàng_mập phi_long tham_dự buổi giao_lưu mới_đây đầy_đủ thành_phần chính đoàn phim đạo_diễn vĩnh_khương nữ diễn_viên mai_hàn thanh_trần quang_hòa phi_long 2 diễn_viên gạo_cội trịnh kim_chi hiền_mai nam diễn_viên chính trương_nam_thành
6,đạo_diễn vĩnh_khương chia_sẻ quyết_định quay bộ phim ma_nữ báo_thù bạch_mã một quyết_định cực_kỳ mạo_hiểm nhà_sản_xuất
7,ngoài yếu_tố chí phí cao xa_xôi núi bạch_mã cách huế 50 cây_số độ cao gần 2000 m cao hơn đà_lạt
8,nói ma_nữ báo_thù bộ phim điện_ảnh đầu_tiên khám_phá cảnh đẹp vùng núi bạch_mã
9,nữ diễn_viên hiền_mai biết đạo_diễn vĩnh_khương mời tham_gia mình băn_khoăn đóng phim_truyền_hình
10,lâu nhận tham_gia phim điện_ảnh
11,tuy_nhiên đọc kịch_bản hiền_mai thấy vai diễn hay một bà già khùng khùng điên_điên tỉnh độc_đáo vai diễn trước_đây mình ”
12,á_quân manhunt trương_nam_thành biết ” về hậu_trường đoàn đến núi bạch_mã quay_phim thành mới trải_nghiệm ở bất_cứ nào khác
13,ở ban_ngày điện đến tối mới điện khoảng 17 g đến 22 g
