idx, sentence
0,phút 85 trận đấu bù vòng 2 vleague giữa qnk quảng_nam bbình_dương diễn chiều 18/5 trung_vệ đình_luật trong tư_thế nhận bóng giữa sân đường chuyền moses cầu_thủ bên phía qnk quảng_nam ogbuke_felix_onyedike nhoài người xoạc bóng phía
1,đình_luật nhảy tránh tác_động felix cầu_thủ tình_huống đẹp giẫm bụng đối_phương
2,chính hành_vi thiếu kiềm_chế đình_luật nhận án phạt phía ban kỷ_luật vff
3,căn_cứ điều_lệ lđbđ việt_nam quy_chế tổ_chức hoạt_động ban kỷ_luật vff khoản 1 khoản 3 39 quy_định về kỷ_luật vff báo_cáo giám_sát tư_liệu chuyên_môn trận đấu giữa qnk quảng_nam bbình_dương sân tam_kỳ_cùng báo_cáo đề_nghị btc giải ban kỷ_luật vff quyết_định phạt 15 triệu đồng đình_chỉ 3 trận kế_tiếp đình_luật_do hành_vi cố_tình xâm_phạm thân_thể felix
4,ngoài treo_giò ở vleague hậu_vệ còn đối_diện nguy_cơ vắng_mặt ở đội_tuyển việt_nam bất_chấp hlv nguyễn_hữu_thắng điền tên danh_sách tập_trung dự_kiến
5,trước_đình_luật hai trường_hợp tương_tự xảy không_thể hội quân đội_tuyển
6,đầu_tiên hậu_vệ quế_ngọc_hải
7,phạm lỗi tiền_vệ trần_anh khoa shb_đà_nẵng cầu_thủ slna nhận án treo giò 6 tháng ở vleague phạt_tiền 15 triệu đồng u23 việt_nam thi_đấu ở vck_u23 châu_á 2016
8,gần nhất trường_hợp tiền_vệ nguyễn_văn_quyết
9,xô ngã trọng_tài hoàng phạm_công_khanh trong trận đấu giữa hà_nội tt sanna khánh_hòa_bvn cầu_thủ phạt 15 triệu đồng treo_giò 6 tháng lỡ_hẹn đợt tập_trung đầu_tiên đội_tuyển việt_nam thời tân hlv hữu_thắng
10,về trường_hợp treo_giò ở vleague đình_luật hiện hlv hữu_thắng đưa phản_hồi nào
11,liên_hệ vụ_việc văn_quyết chiến_lược gia xứ nghệ trong buổi họp_báo phóng_viên ngày 14/3 chia_sẻ cá_nhân tôi ban huấn_luyện bao_giờ cổ_suý sai lối chơi bạo_lực
12,song trường_hợp xem góc_độ
13,tôi nghĩ chuyên_gia ban kỷ_luật xem_xét điều_khoản xử_phạt nào đấy
14,một cầu_thủ thi_đấu clb chịu án kỷ_luật ảnh_hưởng đến đội_tuyển cân_nhắc điều_chỉnh sao phù_hợp hoàn_cảnh
15,có_lẽ một cơ_chế nào cầu_thủ cống_hiến tốt nhất đtqg
