idx, sentence
0,chiều 20/5 ban kỷ_luật họp xem_xét pha bóng thô_bạo đình_luật felix trong trận đấu bù vòng hai vleague 2016 diễn hôm 18/5
1,án phạt đưa buộc trung_vệ gốc nghệ_an_nghỉ thi_đấu ba trận nộp phạt 15 triệu đồng
2,phút 85 trận đấu diễn sân tam_kỳ đình_luật thực_hiện cú nhảy đạp bụng felix khiến anh rời sân bằng cáng
3,ngoại_binh quảng_nam pha bóng phía nguy_hiểm
4,ý_kiến đình_luật chấn_thương nặng tránh đòn ác đối_thủ
5,dù_vậy cú đạp bóng trung_vệ bình_dương coi động_tác thừa khiến anh chịu án
6,đình_luật hài_lòng án kỷ_luật vff anh felix hành_động bóng nguy_hiểm đáng nhẽ anh nhận thẻ_vàng trọng_tài rút
7,trung_vệ bình_dương nhận khung phạt thấp nhất khoản 3 39 quy_định về kỷ_luật vff
8,trưởng_ban kỷ_luật vff nguyễn_hải_hưởng biết pha bóng đình_luật khiến felix đau vùng mềm đến hôm_nay tập_luyện bình_thường xem tình_tiết_giảm nhẹ
9,đình luật nằm trong danh_sách triệu_tập tuyển việt_nam ngày 23/5 tới
10,dính án phạt treo_giò ở vleague cầu_thủ bình_dương góp_mặt đồng_đội hlv hữu_thắng chuẩn_bị trận giao_hữu gặp syria giải giao_hữu ở myanmar
