idx, sentence
0,thông_cáo nêu rõ hai bên mở_rộng hợp_tác trong lĩnh_vực hỗ_trợ nhân_đạo cứu_trợ thảm_họa
1,hoa_kỳ hiện_nay ngày_càng củng_cố hợp_tác an nnh vn nhất_là giúp vn tăng_cường khả_năng an_ninh hàng_hải bằng cách cung_cấp hơn 457 triệu usd kể năm tài_khóa 2014
2,nhà trắng biết hiện mỹ xem_xét cung_cấp việt_nam 18 tàu tuần_tra cao_tốc metalshark trang_thiết_bị đào_tạo lực_lượng thực_thi pháp_luật hàng_hải
3,thông_cáo nhấn_mạnh hải_quân hai nước hợp_tác chặt_chẽ hơn đảm_bảo an_ninh an_toàn hàng_hải
4,hiện_tại metal_shark 3 mẫu tàu tuần_tra lớp defiant gồm 165 140 100
5,loại tàu thiết_kế phương_án người dùng điều_chỉnh khoang tàu đáp_ứng yêu_cầu sử_dụng
6,động_cơ tăng tốc_độ cao dễ_dàng lắp_đặt trong khoang tàu khoang cho_phép động_cơ tăng_tốc tích_hợp_lực một đường_trục thẳng tâm đuôi tàu
7,tổ_hợp đóng tàu metal_shark kinh_nghiệm sản_xuất tàu tuần biển lực_lượng bảo_vệ bờ biển hải_quân không_quân mỹ cung_cấp tàu tuần biển lực_lượng_vũ_trang nước
8,tàu sử_dụng kiểu thiết_kế mở_rộng trong phần thân kéo_dài tạo_hình_dáng thon giúp nâng cao đáng_kể khả_năng hoạt_động biển
9,ý_kiến tàu tuần_tra mỹ cung_cấp vn khá đáng gờm
10,nó hẳn nằm ở công_nghệ đóng tàu hay vũ_khí mang chính khả_năng chúng kết_nối hệ_thống trinh_sát tình_báo theo_dõi cảnh_báo sớm mỹ đồng_minh trong khu_vực
