idx, sentence
0,new_york_post thành_viên cân nặng 170 kg thuộc ủy_ban đao_phủ nhóm khủng_bố is khét_tiếng nhìn thấy trong một đoạn video mới quân_đội syria công_bố
1,đoạn clip thấy cảnh tên khủng_bố biệt_danh “ máy_ủi ” nằm một xe_tải binh_lính syria đưa đi
2,tên đao_phủ luôn nhìn thấy khuôn_mặt che_kín xuất_hiện trong đoạn video xử_tử hàng chục tù_nhân vô_tội trẻ_em syria iraq yemen
3,man_rợ nhất đoạn video ghi cảnh tên hành_quyết một cậu bé 15 tuổi tội nghe nhạc pop phương tây
4,hai năm hắn nhìn thấy trong một bức ảnh cầm một khẩu súng_máy nặng 52 kg thường gắn xe_tăng
5,năm 2015 một cậu bé syria 14 tuổi biết tên khủng_bố cực_đoan hành_hạ từ_chối tham_gia is
6,omar người chiến_đấu một nhóm phiến_quân tra_tấn trong hơn một tháng “ máy_ủi ” tra_tấn mặt một nhóm lớn trẻ_em
7,reuters trong một diễn_biến khác syria lực_lượng dân_quân mỹ hậu_thuẫn hàng ngàn chiến_binh ả_rập người kurd biết giành ngôi làng gần biên_giới thổ nhĩ_kỳ vị_trí chiến_lược quan_trọng triển_khai một chiến_dịch mạnh_mẽ nhằm cắt đứt con đường cuối_cùng tiến thoát ngoài is
8,iraq thủ_tướng haider_abadi ra_lệnh quân_đội nước ngăn_chặn hoạt_động is lối thành_phố fallujah vị_trí cố_thủ gần nhất is tiến thủ_đô baghdad
9,chiến_dịch nhằm hạn_chế thiệt_hại dân_thường diễn 2 ngày quân_đội iraq đổ_bộ khu_vực nông_thôn ở ngoại_ô thành_phố fallujah
