idx, sentence
0,lễ tuyên_thệ bà thái diễn một lá cờ đài_loan chân_dung người sáng_lập hòn đảo tôn_dật_tiên
1,cơ_quan ngoại_giao đài_loan biết gần 700 nguyên_thủ quốc_gia nhà ngoại_giao quan_chức nước đến tham_dự sự_kiện
2,trong vai_trò mới bà thái đương_đầu thách_thức to_lớn bao_gồm giải_quyết mối quan_hệ nguội_lạnh trung_quốc vực dậy nền kinh_tế vốn suy_thoái xuất_khẩu giảm mạnh
3,trung_quốc tuyên_bố đài_loan lãnh_thổ mình đồng_thời đe_dọa sẵn_sàng chiếm bằng vũ_lực cần_thiết
4,bắc kinh phản_ứng cuộc bầu_cử ở đài_loan tháng 1 năm nay
5,đảng dân_chủ tiến_bộ dpp bà thái dẫn_đầu giành chiến_thắng vang_dội
6,đáng nói dpp xu_hướng ủng_hộ đài_loan độc_lập khiến trung_quốc phật_ý
7,cuộc bầu_cử bắc_kinh tăng_cường áp_lực hòn đảo bằng cách tổ_chức một_số cuộc tập_trận quân_sự gây sức_ép về ngoại_giao buộc kenya trục_xuất công_dân đài_loan về đại_lục điều_tra về tội gian_lận viễn_thông
8,gần hôm 135 lầu năm góc trong một báo_cáo thường_niên về hoạt_động quân_sự trung_quốc trình quốc_hội mỹ cảnh_báo trung_quốc mở_rộng năng_lực quân_sự tiến tới khả_năng tấn_công đổ_bộ lãnh_thổ đài_loan
9,lầu năm_góc trung_quốc đưa kế_hoạch một cuộc đổ_bộ xâm_chiếm đài_loan
10,trong số nổi_bật hoạt_động mang tên chiến_dịch đổ_bộ đảo kết_hợp quy_tụ không_quân hải_quân đơn_vị tác_chiến điện_tử hậu_cần
11,mục_đích bắc_kinh xuyên thủng hoặc phá vỡ hệ_thống phòng_thủ bờ biển đài_bắc thiết_lập xây_dựng bãi đổ_bộ vận_chuyển binh_lính thiết_bị quân_sự tới phía bắc hoặc phía nam bờ biển phía tây đài_loan khởi_động cuộc tấn_công chiếm_lĩnh mục_tiêu quan_trọng hoặc toàn_bộ hòn đảo
