idx, sentence
0,sáng ngày 205 đài_bắc bà thái anh_văn tuyên thế nhậm_chức lãnh_đạo đài_loan chứng_kiến người tiền nhiềm mã_anh cửu cựu lãnh_đạo đài_loan lý_đăng_huy quan_chức cấp cao_đài_loan khoảng 70 quan_chức nước_ngoài south_china_morning_post
1,bà thái anh_văn 59 tuổi chủ_tịch đảng_dân_tiến dpp
2,bà giành chiến_thắng áp_đảo trong cuộc bầu_cử lãnh_đạo đài_loan diễn tháng 12016
3,chiến_thắng áp_đảo bà trở_thành người thứ hai đưa đảng dpp cầm_quyền ông trần_thủy_biển
4,bà giờ_đây chính_thức trở_thành nữ lãnh_đạo đầu_tiên đài_loan
5,báo_giới đánh_giá bà thái vẻ ngoài khá mềm_yếu một nữ chính_trị_gia quyết_đoán hiểu_biết sâu_rộng
6,bản_thân bà thái thường thích so_sánh mình thủ_tướng đức_angela_merkel người coi bà đầm thép châu_âu
7,sự_kiện bà thái anh_văn nhậm_chức thu_hút quan_tâm lớn trung_quốc
8,đài_loan tiến_hành chuyển_giao quyền_lực phía bắc_kinh lần cảnh_báo bà thái anh_văn chớ bất_kỳ động_thái nào hướng đòi độc_lập
9,trong ngày quân_đội trung_quốc còn tập_trận rầm_rộ bờ biển phía đông đối_diện đài_loan
10,hoạt_động người nhận_định tỏ thái_độ đài_loan
11,liên_quan đến buổi nhậm_chức ngày 205 bà thái anh_văn dự_kiến bài phát_biểu buổi trưa
12,truyền_thông địa_phương dẫn lời người phát_ngôn bà thái biết bài phát_biểu tân lãnh_đạo đài_loan tập_trung kinh_tế phát_triển bền_vững đồng_thời bà nói về tương_lai quan_hệ bắc_kinh
