idx, sentence
0,chiều 205 hàng trăm người dân tp nha_trang khánh_hòa kéo đến cảng cá hòn_rớ thuộc xã phước_đồng tp nha_trang xem con cá_ngừ vây xanh quý_hiếm tàu cá kh 90297 ts ông huỳnh_thiên_minh ngụ xã phước_đồng câu đưa cảng
1,người dân háo_hức chờ_đợi tiếng đồng_hồ xem con cá loài cá cực quý_hiếm
2,thế_giới loại cá bán giá cao
3,đưa cảng con cá dài hơn 2 m cân nặng hơn 300 kg
4,bà nguyễn_thị_thu_thanh giám_đốc công_ty hải_sản bền_vững doanh_nghiệp mua gom cá_ngừ đại_dương biết chuyên_gia thủy_sản nhật_bản xác_định đúng cá_ngừ vây xanh còn đảm_bảo chất_lượng doanh_nghiệp hỗ_trợ chủ tàu tổ_chức bán đấu_giá công_ty hải_sản bền_vững tham_gia đấu_giá doanh_nghiệp khác
5,tuy_nhiên một chuyên_gia người nhật mời đến xác_định cá xem con cá lẳng_lặng bỏ đi
6,bà thanh đúng cá_ngừ vây xanh cực quý_hiếm
7,tuy_nhiên thịt con cá hỏng bảo_quản đảm_bảo hoặc quá lâu
8,do_đó doanh_nghiệp mua con cá
9,chủ tàu huỳnh_thiên_minh tàu cá ông xuất_phát khơi ngày 254
10,đến ngày 155 trong câu cá_ngừ đại_dương vùng_biển giữa quần_đảo hoàng_sa trường_sa việt_nam bắt con cá
11,xác_định con cá quý_hiếm giá_trị cao tàu ông minh chở cá đất_liền
12,đường tàu bờ thương_lái gọi điện_thoại liên_hệ mua ông nói đưa cá cảng ai mua giá cao ông bán
13,tự_điển wikipedia cá ngừ vây xanh đặc_trưng vây màu xanh loài cá hiếm xếp danh_sách loài gặp nguy_hiểm
14,cá_ngừ vây xanh tìm thấy chủ_yếu ở thái_bình_dương ấn_độ_dương
15,ngoài_ra chúng còn sống ở đại tây_dương địa_trung_hải
