idx, sentence
0,báo naver_sports hàn_quốc tiền_vệ lương_xuân_trường bình_phục chấn_thương tham_gia tập_luyện trở_lại đội một incheon_united
1,ngày 22/5 tới đội bóng xuân_trường tiếp_đón gwangju_fc sân nhà trong khuôn_khổ vòng 11 kleague
2,ngày_hội việt_nam hàn_quốc nhà tài_trợ chính ngân_hàng shinhan tổ_chức hoạt_động diễn svđ bóng_đá incheon
3,đông_đảo người việt_nam ở hàn_quốc đăng_ký tham_gia lễ_hội họ có_mặt sân incheon_utd tham_dự hoạt_động ngày hội
4,xuân_trường mời làm đại_diện hình_ảnh lễ_hội vì_thế anh trao cơ_hội sân ở trận đấu tri_ân người hâm_mộ
5,thay_đổi hlv kim_dohoon tung xuân_trường sân ở hiệp 2 cuộc đối_đầu gwangju_fc
6,tuy_nhiên xuân_trường màn thể_hiện tốt sân tập tuyển_thủ quốc_gia việt_nam sân đá chính đầu
7,sân xuân_trường chính_thức trận đấu ra_mắt kleague
8,hiện incheon_utd chìm sâu đáy bảng xếp_hạng mới 4 điểm
9,người hâm_mộ kỳ_vọng có_mặt xuân_trường giúp đội bóng chiến_thắng đầu_tiên kleague 2016 bằng đánh_bại gwangju_fc
