idx, sentence
0,lý_do xuân_trường thi_đấu chính_thức hôm_nay ngày_hội việt_nam hàn_quốc
1,ban tổ_chức tổ_chức hoạt_động diễn svđ bóng_đá incheon
2,đông_đảo người việt_nam ở hàn_quốc đăng_ký tham_gia lễ_hội họ có_mặt sân incheon_utd tham_dự hoạt_động ngày hội
3,xuân_trường mời làm đại_diện hình_ảnh lễ_hội vì_thế anh trao cơ_hội sân ở trận đấu tri_ân người hâm_mộ
4,thay_đổi hlv kim_dohoon tung xuân_trường sân ở hiệp 2 cuộc đối_đầu gwangju_fc
5,sân xuân_trường chính_thức trận đấu ra_mắt kleague
6,hiện incheon_utd thi_đấu tốt ở kleague chìm sâu đáy bảng xếp_hạng mới 4 điểm
7,người hâm_mộ kỳ_vọng có_mặt xuân_trường giúp đội bóng chiến_thắng đầu_tiên kleague 2016 bằng đánh_bại gwangju_fc
8,trong xuân_trường biết anh háo_hức ra_mắt đội bóng cđv
9,thời_gian tiền_vệ người việt_nam nỗ_lực tập_luyện nhằm ghi_điểm ban huấn_luyện
10,xuân_trường 2 trận thi_đấu rleague giải đấu dành cầu_thủ dự_bị ghi dấu_ấn hai đường chuyền thành bàn
