idx, sentence
0,trận đấu trong khuôn_khổ vòng 11 kleague_classic
1,trong chiều 22/5 ngày_hội việt_nam hàn_quốc diễn sân nhà incheon_united hoạt_động hấp_dẫn
2,người hâm_mộ cơ_hội nhận áo đấu búp_bê in_hình xuân_trường
3,ngoài tham_dự hoạt_động bên lề khả_năng xuân_trường sân thi_đấu gwangju chính_thức ra_mắt kleague “ phía incheon united gọi điện báo_xuân_trường hồi_phục chấn_thương đăng_ký thi_đấu
4,khả_năng cậu ấy tung sân ” trưởng_đoàn clb hagl nguyễn_tấn_anh biết
5,đầu tháng 5 tiền_vệ người tuyên_quang dính chấn_thương xương_chậu trong một buổi tập incheon_united
6,bác_sĩ dự_đoán anh nghỉ thi_đấu 3 tuần
7,tuy_nhiên xuân_trường nỗ_lực hồi_phục trở_lại sớm
8,đăng_ký thi_đấu gwangju cầu_thủ sinh năm 1995 2 đường kiến_tạo đội dự_bị trong khuôn_khổ rleague
9,báo_chí địa_phương hlv kim_dohoon khả_năng tung xuân_trường sân hiệp 2
10,incheon united 4 điểm đứng cuối bảng họ tính_toán cân_nhắc kỹ lựa_chọn đội_hình gặp gwangju 11 điểm
11,trong một bài viết tờ korea_times cây_bút john_duerden nhận_định incheon ứng_viên nặng ký vé xuống hạng xuân_trường một giải_pháp tăng tính đột_biến trong lối chơi
