idx, sentence
0,vnexpress zing vn ông lê_văn_tiến 56 tuổi xóm 21 xã nghi_trung huyện nghi_lộc nghệ_an phản_ánh mái nhà ông tốc hư_hỏng một chuyến bay hạ_cánh xuống sân_bay quốc_tế vinh gây
1,trao_đổi vnexpress ông tiến biết 13 h ngày 27/5 gia_đình ông ngủ trưa nghe tiếng máy_bay chuẩn_bị hạ_cánh xuống sân_bay thường_lệ
2,con dâu ông hét toáng ngói mái nhà rơi
3,ông tiến thời_điểm xảy sự_việc trời nắng to giông lốc vì_vậy ông nguyên_nhân máy_bay hạ_cánh xuống sân_bay vinh cách 17 km gây
4,ngày ông tiến trực_tiếp đến cảng_vụ hàng_không sân_bay vinh điện_báo ban_công_an xã nghi_trung giải_quyết sự_việc
5,nhận phản_ánh đại_diện cảng_vụ hàng_không miền bắc an_ninh sân_bay quốc_tế vinh ban_công_an xã có_mặt hiện_trường kiểm_tra
6,ghi_nhận gần 200 viên ngói tốc rơi xuống trần nhà bể nát
7,trao_đổi zing vn ông võ_văn_pháp phó_trưởng đại_diện cảng_vụ hàng_không miền bắc nghệ_an biết cảng_vụ lập biên_bản báo_cáo sự_việc cấp xem phương_án giải_quyết
8,xác_định chuyến bay hãng nào thời_gian kiểm_tra bên bộ_phận đài lưu hệ_thống điều_hành đường_bay
9,một người hàng_xóm ông tiến thủng mái nguyên_nhân tình_nghi máy_bay hạ_cánh gây
