idx, sentence
0,tiền_đạo trẻ rashford_sinh năm 1997 xuất_thân lò đào_tạo carrington man_utd
1,màn ra_mắt ấn_tượng rasford cú đúp lưới midtjylland giúp “ quỷ đỏ ” giành chiến europa_league
2,rashford tiếp_tục hlv van_gaal tin_dùng trao cơ_hội sân premier_league
3,trung_phong rashford tỷ_lệ “ nổ_súng ” đáng ngạc_nhiên
4,premier league mùa giải 2015 / 16 vừa_qua thời_điểm tiền_đạo trẻ mu ở nhóm quán_quân tỷ_lệ săn bàn
5,rashford đạt tỷ_lệ 063 bàn / trận vượt harry_kane jame_vardy sánh ngang aguero man_city
6,mùa giải vừa_qua man_utd giành chiến_thắng 10 trong trận lượt_về premier_league etihad
7,người ghi_bàn ai khác chính rashford tiền_đạo trẻ mu pha đi bóng hậu_vệ áo xanh đưa bóng lọt háng thủ_thành joe_hart
8,một trong “ di_sản ” đáng nhớ nhất van_gaal sân old_trafford
9,rashford sở_hữu tốc_độ thông_minh một_chút “ hoang_dã ” trong thi_đấu
10,bàn thắng tiền_đạo trẻ mu đi bóng khá bất_ngờ đối_với hàng thủ đối_phương
11,“ hoang_dã ” dựa đầu_óc thông_minh tạo điểm nhấn tiền_đạo người anh
12,vô_cớ ban lãnh_đạo mu nâng lương cao “ trói ” chân tiền_đạo “ cây nhà ”
13,thu_nhập rashford nâng đến xấp_xỉ 30 nghìn bảng một tuần
14,một con_số đáng mơ_ước đối_với cầu_thủ mới bước chân đội một mu
15,ước_tính thu_nhập rashford tăng 16 lần mu ký hợp_đồng 4 năm
16,mới_đây 28/5 trong trận giao_hữu giữa đt_anh úc tiền_đạo trẻ 18 tuổi thuộc biên_chế mu lập_công
17,rashford trở_thành cầu_thủ trẻ nhất trong lịch_sử tuyển anh ghi_bàn thắng ở trận ra_mắt
18,ấn_tượng trình_diễn roy_hodgson quyết_định trao anh cơ_hội khoác áo đt_anh
