idx, sentence
0,roy_hodgson chính_thức công_bố danh_sách 23 tuyển_thủ đt_anh tham_dự vkc_euro 2016
1,đáng chú_ý tiền_đạo marcus_rashford man_utd điền tên
2,xem một món quà lớn marcus_rashford một cú hích trong sự_nghiệp cầu_thủ mới 18 tuổi
3,trong trận ra_mắt tam_sư ở cuộc đối_đầu australia rashford ghi_bàn có_lẽ chính thuyết_phục hlv roy_hodgson
4,trong bản danh_sách tiền_đạo daniel_sturridge giữ dù dính chấn_thương
5,biết tiền_đạo liverpool tập nhẹ trong buổi tập mới nhất tam_sư
6,như_vậy góp_mặt rashford sturridge hlv hodgson mang 5 tiền_đạo tới pháp
7,vck_euro sắp tới sturridge mặc áo số 15 trong rashford trao số 22
8,kane mặc áo số 9 vardy trao số áo 11
9,còn rooney giữ áo số 10 ưa_thích mình
10,trong tiền_vệ danny_drinkwater leicester tiền_vệ andros_townsend newcastle loại khỏi danh_sách cuối_cùng
11,bất_ngờ bản_thân hai cầu_thủ chuẩn_bị về mặt tâm_lý
12,townsend có_mặt trong danh_sách đăng_ký tam_sư ở hai trận giao_hữu gần nhất thổ nhĩ kỳ úc trong drinkwater chơi vỏn_vẹn 16 phút thổ nhĩ_kỳ 90 phút ở cuộc đối_đầu australia dấu_ấn
