idx, sentence
0,tin_tức đăng_tải báo_công_lý hay ngày 23/5 tand tỉnh hoà_bình mở phiên_tòa sơ_thẩm_xét_xử đối_với bị_cáo khà_a_giàng 51 tuổi trú bản thung_ẳng xã hang_kia huyện mai_châu tỉnh hòa_bình về tội “ mua_bán vận_chuyển trái_phép chất ma_tuý tàng_trữ trái_phép vũ_khí quân_dụng tàng_trữ trái_phép vật_liệu nổ ”
1,phiên_tòa cơ_quan điều_tra bị_cáo khà_a_giàng khai nhận toàn_bộ_hành_vi phạm_tội mình
2,căn_cứ tính_chất mức_độ hành_vi phạm_tội bị_cáo hội_đồng xét_xử tuyên_phạt khà_a_giàng mức án tử_hình đối_với tội mua_bán vận_chuyển tàng_trữ trái_phép chất ma_tuý 1 năm tù giam về tội tàng_trữ vật_liệu nổ 1 năm tù giam tội tàng_trữ trái_phép vũ_khí quân_dụng
3,tổng hình_phạt chung bị_cáo tử_hình
4,báo hòa_bình thông_tin mối quan_hệ quen_biết khà a_giàng sáng ngày 28/4/2003 thào_a_vảng 39 tuổi trú xã cán_cẩu si_ma_cai lào_cai rủ thào_a_hoà 34 tuổi ở thôn đi đến nhà khà_a_giàng mua thuốc_phiện về bán
5,hoà đồng_ý đến 8 h sáng ngày 25/8/2003_vảng hoà đi xe_khách đến mai_châu tìm đến nhà khà_a_giàng mua 5 kg thuốc_phiện giá 14 triệu đồng
6,trong chờ xe mang số thuốc_phiện mua về lào_cai vảng hoà tổ công_tác công_an xã pà_cò mai_châu kiểm_tra phát_hiện 6 gói thuốc_phiện tổng trọng_lượng 48695 gram trong hành_lý
7,căn_cứ tài_liệu điều_tra ngày 13/11/2003 cơ_quan csđt công_an tỉnh quyết_định khởi_tố bị_can ra_lệnh bắt tạm giam đối_với khà_a_giàng về tội mua_bán trái_phép chất ma_tuý
8,tuy_nhiên khà a_giàng bỏ trốn khỏi địa_phương cơ_quan csđt công_an tỉnh quyết_định truy_nã
9,trong quá_trình bỏ trốn khà_a_giàng tiếp_tục tham_gia thực_hiện hành_vi vận_chuyển trái_phép 64 bánh heroin
10,khoảng 8 h ngày 26/5/2005 khà a_giàng ở nhà một_mình một người đàn_ông đến đặt vấn_đề thuê vận_chuyển heroin đến khu_vực thung_khe giao anh ta anh ta trả công khà_a_giàng 50 triệu đồng
11,khà a_giàng đồng_ý đến khoảng 13 h ngày người đàn_ông nói quay giao khà_a_giàng 2 can nhựa chứa heroin thống_nhất thời_gian địa_điểm phương_thức giao_nhận hàng
12,khà_a_giàng đi gặp hờ_a_dế hờ_a_giàng sùng_a_giàng khà_a_lếnh đặt vấn_đề thuê vận_chuyển số heroin giàng về hà_nội giá 50 triệu đồng
13,tất_cả đồng_ý đến khoảng 1 h sáng ngày 27/5/2005 khà a_giàng gọi hờ a_dế hờ_a_giàng sùng_a_giàng khà_a_lếnh dậy giao người một điện_thoại_di_động dặn nào đến đỉnh thung_khe bật điện_thoại thống_nhất địa_điểm giao_nhận heroin ai gọi mang heroin về thanh_xuân hà_nội giao một người tên bình nhận tiền công vận_chuyển
14,đối_tượng mang 2 can đi về bến_xe xăm_khoè đón xe_khách
15,xe đi đến thị_trấn mai_châu hờ_a_dế hờ_a_giàng sùng_a_giàng công_an huyện mai_châu_phát_hiện bắt quả_tang
16,kiểm_tra 2 can nhựa đối_tượng mang phát_hiện tổng_cộng 64 bánh heroin tổng trọng_lượng 2212912 gram
17,khà_a_lếnh bắt khẩn_cấp còn khà_a_giàng bỏ trốn
18,ngày 14/6/2005 cơ_quan csđt công_an tỉnh quyết_định khởi_tố bị_can đối_với khà_a_giàng về tội mua_bán vận_chuyển trái_phép chất ma_tuý tiến_hành khám_xét khẩn_cấp nhà đối_tượng
19,cơ_quan csđt phát_hiện thu_giữ 7 gói thuốc_nổ amonit tổng trọng_lượng 1400 gram 3 kíp nổ điện
20,do_vậy ngày 26/12/2005 cơ_quan csđt công_an tỉnh quyết_định bổ_sung quyết_định khởi_tố bị_can đối_với khà_a_giàng về tội tàng_trữ trái_phép vật_liệu nổ
21,khà_a_giàng bỏ trốn khỏi địa_phương ngày 21/6/2005 cơ_quan csđt công_an tỉnh quyết_định truy_nã đối_với khà a_giàng
