idx, sentence
0,ngày 23/5 tòa_án nhân_dân tỉnh hòa_bình mở phiên_tòa sơ_thẩm_xét_xử đối_với bị_cáo khà_a_giàng sinh năm 1965 trú bản thung_ẳng xã hang_kia huyện mai_châu tỉnh hòa_bình về tội “ mua_bán vận_chuyển trái_phép chất ma_túy tàng_trữ trái_phép vũ_khí quân_dụng tàng_trữ trái_phép vật_liệu nổ ” phiên_tòa cơ_quan điều_tra bị_cáo khà_a_giàng khai nhận toàn_bộ_hành_vi phạm_tội mình
1,căn_cứ tính_chất mức_độ hành_vi phạm_tội bị_cáo hội_đồng xét_xử tuyên_phạt khà_a_giàng mức án tử_hình đối_với tội mua_bán vận_chuyển tàng_trữ trái_phép chất ma_túy 1 năm tù giam về tội tàng_trữ vật_liệu nổ 1 năm tù giam tội tàng_trữ trái_phép vũ_khí quân_dụng
2,tổng hình_phạt chung bị_cáo tử_hình
3,cáo_trạng mối quan_hệ quen_biết khà a_giàng sáng 28/4/2003 thào_a_vảng sinh năm 1977 trú xã cán_cẩu huyện si_ma_cai tỉnh lào_cai rủ thào a_hòa sinh năm 1982 ở thôn đến nhà khà_a_giàng mua thuốc_phiện về bán
4,8 giờ ngày 25/8/2003 vảng hòa đi xe_khách đến nhà khà_a_giàng mua 5 kg thuốc_phiện giá 14 triệu đồng
5,trong chờ xe mang số thuốc_phiện mua về lào_cai vảng hòa tổ công_tác công_an xã pà_cò huyện mai_châu kiểm_tra phát_hiện 6 gói thuốc_phiện tổng trọng_lượng 48695 gram
6,ngày 13/11/2003 cơ_quan cảnh_sát tracông an tỉnh hòa_bình quyết_định khởi_tố bị_can ra_lệnh bắt tạm giam đối_với khà_a_giàng về tội mua_bán trái_phép chất ma_túy
7,khà_a_giàng bỏ trốn khỏi địa_phương cơ_quan cảnh_sát tracông an tỉnh quyết_định truy_nã quyết_định tạm đình_chỉ điều_tra can đối_với khà a_giàng
8,trong quá_trình bỏ trốn khà_a_giàng tiếp_tục tham_gia vận_chuyển trái_phép 64 bánh heroine
9,khoảng 8 giờ ngày 26/5/2005 khà a_giàng ở nhà một_mình một người đàn_ông quen_biết đến đặt vấn_đề thuê giàng vận_chuyển 2 can nhựa chứa heroine đến khu_vực đèo thung_khe huyện mai_châu giao anh ta trả công khà_a_giàng 50 triệu đồng
10,khà a_giàng đồng_ý
11,đến khoảng 13 giờ ngày người đàn_ông nói quay giao khà_a_giàng 2 can nhựa chứa heroine thống_nhất thời_gian địa_điểm phương_thức giao_nhận hàng
12,khà_a_giàng đi gặp hờ_a_dế hờ_a_giàng sùng_a_giàng khà_a_lếnh đặt vấn_đề thuê vận_chuyển số heroine giàng về hà_nội_giao người đàn_ông thuê giàng vận_chuyển
13,đến khoảng 1 giờ ngày 27/5/2005 khà_a_giàng gọi hờ a_dế hờ_a_giàng sùng_a_giàng khà_a_lếnh dậy giao người một điện_thoại_di_động dặn nào đến đỉnh đèo thung_khe bật điện_thoại thống_nhất địa_điểm giao_nhận heroine ai gọi mang heroine về thanh_xuân hà_nội giao một người tên bình nhận tiền công vận_chuyển
14,đối_tượng mang 2 can đi đường_mòn về bến_xe xăm_khòe huyện mai_châu đón xe_khách
15,xe đi đến thị_trấn mai_châu hờ_a_dế hờ_a_giàng sùng_a_giàng công_an huyện mai_châu_phát_hiện bắt quả_tang
16,kiểm_tra 2 can nhựa đối_tượng mang lực_lượng công_an phát_hiện tổng_cộng 64 bánh heroine tổng trọng_lượng 2212912 gram
17,khà_a_lếnh bắt khẩn_cấp còn khà_a_giàng bỏ trốn
18,ngày 14/6/2005 cơ_quan cảnh_sát tracông an tỉnh hòa_bình quyết_định khởi_tố bị_can đối_với khà_a_giàng về tội mua_bán vận_chuyển trái_phép chất ma_túy tiến_hành khám_xét khẩn_cấp nhà đối_tượng
19,cơ_quan cảnh_sát điều_tra phát_hiện thu_giữ 7 gói thuốc_nổ amonit tổng trọng_lượng 1400 gram 3 kíp nổ điện
20,ngày 26/12/2005 cơ_quan cảnh_sát tracông an tỉnh quyết_định bổ_sung khởi_tố bị_can đối_với khà_a_giàng về tội tàng_trữ trái_phép vật_liệu nổ
21,khà_a_giàng bỏ trốn khỏi địa_phương ngày 21/6/2005 cơ_quan cảnh_sát tracông an tỉnh quyết_định truy_nã đối_với khà a_giàng
22,đến ngày 6/5/2011 khà_a_giàng đến công_an xã hang_kia huyện mai_châu đầu_thú
23,ngày 16/5/2011 ngày 3/6/2011 cơ_quan cảnh_sát tracông an tỉnh quyết_định phục_hồi điều_tra can đối_với khà_a_giàng trong vụ_án 64 bánh heroine gần 5 kg thuốc_phiện ra_lệnh_cấm đi khỏi nói cư_trú đối_với khà a_giàng
24,tuy_nhiên đối_tượng chấp_hành tiếp_tục bỏ trốn khỏi địa_phương ngày 15/11/2011 cơ_quan cảnh_sát điều_tra quyết_định tạm đình_chỉ điều_tra vụ_án quyết_định truy_nã đối_với khà a_giàng
