idx, sentence
0,ngày 23/5 tand tỉnh hòa_bình mở phiên_tòa sơ_thẩm_xét_xử khà_a_giàng 51 tuổi ngụ xã hang_kia huyện mai_châu về tội mua_bán vận_chuyển trái_phép chất ma_túy tàng_trữ trái_phép vũ_khí quân_dụng tàng_trữ trái_phép vật_liệu nổ
1,cáo_trạng mối quan_hệ quen_biết khà a_giàng sáng 28/4/2003 thào_a_vảng 39 tuổi trú xã cán_cẩu huyện si_ma_cai tỉnh lào_cai rủ thào a_hòa 34 tuổi ở thôn đến nhà giàng mua thuốc_phiện về bán
2,8 h ngày 25/8/2003 vảng hòa đi xe_khách đến nhà giàng mua 5 kg thuốc_phiện giá 14 triệu đồng
3,trong chờ xe mang số thuốc_phiện mua về lào_cai vảng hòa tổ công_tác công_an xã pà_cò huyện mai_châu kiểm_tra phát_hiện 6 gói thuốc_phiện tổng trọng_lượng 48695 gram
4,ngày 13/11/2003 cơ_quan cảnh_sát điều_tra công_an tỉnh hòa_bình quyết_định khởi_tố bị_can ra_lệnh bắt tạm giam đối_với giàng về tội mua_bán trái_phép chất ma_túy
5,giàng bỏ trốn khỏi địa_phương công_an truy_nã tạm đình_chỉ điều_tra
6,trong quá_trình bỏ trốn giàng tiếp_tục tham_gia vận_chuyển trái_phép 64 bánh heroin
7,khoảng 8 h ngày 26/5/2005 giàng ở nhà một_mình một người đàn_ông quen_biết đến đặt vấn_đề thuê ông ta vận_chuyển 2 can nhựa chứa heroin đến khu_vực đèo thung_khe huyện mai_châu tiền công 50 triệu đồng
8,giàng đồng_ý khoảng 13 h ngày người đàn_ông nói quay giao giàng 2 can nhựa chứa heroin
9,họ thống_nhất thời_gian địa_điểm phương_thức giao_nhận hàng
10,giàng gặp hờ_a_dế hờ_a_giàng sùng_a_giàng khà_a_lếnh đặt vấn_đề thuê vận_chuyển số heroin giàng về hà_nội_giao người đàn_ông thuê giàng vận_chuyển
11,đến khoảng 1 h ngày 27/5/2005 giàng gọi hờ a_dế hờ_a_giàng sùng_a_giàng khà_a_lếnh dậy giao người một điện_thoại_di_động dặn nào đến đỉnh đèo thung_khe bật điện_thoại thống_nhất địa_điểm giao_nhận heroin
12,ai gọi mang heroine về thanh_xuân hà_nội giao một người tên bình nhận tiền công vận_chuyển
13,“ mắc xích ” giàng mang 2 can đi đường_mòn về bến_xe xăm_khòe huyện mai_châu đón xe_khách
14,xe đi đến thị_trấn mai_châu hờ_a_dế hờ_a_giàng sùng_a_giàng công_an huyện mai_châu_phát_hiện bắt quả_tang
15,kiểm_tra 2 can nhựa nghi can mang công_an phát_hiện tổng_cộng 64 bánh heroin tổng trọng_lượng 2212912 gram
16,khà_a_lếnh bắt khẩn_cấp còn giàng bỏ trốn
17,ngày 14/6/2005 công_an tỉnh hòa_bình quyết_định khởi_tố bị_can đối_với giàng về tội mua_bán vận_chuyển trái_phép chất ma_túy tiến_hành khám_xét khẩn_cấp nhà “ ông tùm ”
18,nhà_chức_trách thu_giữ 7 gói thuốc_nổ amonit tổng trọng_lượng 1400 gram 3 kíp nổ điện
19,ngày 26/12/2005 công_an hòa_bình khởi_tố bị_can đối_với giàng về tội tàng_trữ trái_phép vật_liệu nổ
20,do_giàng bỏ trốn khỏi địa_phương ngày 21/6/2005 công_an hòa_bình quyết_định truy_nã đối_với giàng
21,đến ngày 6/5/2011 giàng đến công_an xã hang_kia huyện mai_châu đầu_thú
22,ngày 16/5/2011 ngày 3/6/2011 công_an hòa_bình quyết_định phục_hồi điều_tra bị_can cấm đi khỏi cư_trú đối_với giàng trong vụ_án 64 bánh heroin gần 5 kg thuốc_phiện
