idx, sentence
0,ông perfecto_yasay_– ngoại_trưởng philippines tuyên_bố nước rút khỏi liên_minh lâu năm mỹ song “ tay_sai ” bất_kỳ một thế_lực nước_ngoài nào
1,cuộc phỏng_vấn đầu_tiên ngoại_trưởng philippines truyền_thông quốc_tế kể tân tổng_thống rodrigo_duterte bổ_nhiệm trong nội_các mới
2,thấy rõ ông yasay nhấn_mạnh độc_lập philippines trong giải_quyết tranh_chấp biển_đông
3,tuyên_bố ngoại_trưởng yasay đưa một ngày tổng_thống rodrigo_duterte họp báo công_bố nội_các mới
4,cựu tổng_thống benigno_aquino duy_trì chính_sách ngoại_giao gần_gũi washington
5,trong phát_biểu mình ngoại_trưởng philippines ngần_ngại đề_cập tới mối quan_hệ trung_quốc “ miễn_là trung_quốc tuân_thủ luật_pháp quốc_tế tôn_trọng chủ_quyền toàn_vẹn lãnh_thổ chúng_tôi … chúng_tôi đảm_bảo tiếp_tục tình bằng_hữu mối quan_hệ giữa hai nước ” ông yasay nói
6,về_phần mình ngoại_trưởng trung_quốc_vương nghị khẳng_định cánh cửa đối_thoại luôn mở có_ích trong “ phá vỡ bế_tắc ” mối quan_hệ trung_quốcphilippines năm gần
7,ông vương còn nói thêm “ chúng_tôi vui_mừng thấy chính_phủ mới philippines lựa_chọn khôn_ngoan ”
8,tân tổng_thống duterte người chủ_trương đường_lối cứng_rắn philippines hôm 31/5 khẳng_định philippines dựa washington – nhà phân_tích tiềm_năng một tín_hiệu thay_đổi trong cách tiếp_cận vấn_đề biển_đông vấn_đề an_ninh quan_trọng chính_phủ philippines
9,nhận_định về đường_lối đối_ngoại tân tổng_thống philippines ngoại_trưởng yasay khẳng_định “ ông ấy đơn_giản muốn nhấn_mạnh tôn_trọng hiến_pháp chúng_tôi nghĩa_vụ thực_hiện một đường_lối đối_ngoại độc_lập ”
10,đồng_thời ông yasay tổng_thống mới đắc_cử tôn_trọng hiệp_ước hiện_hành mỹ bao_gồm hiệp_định tăng_cường hợp_tác quốc_phòng cho_phép quân_đội mỹ sử_dụng căn_cứ quân_sự philippines
11,tổng_thống mỹ barack_obama chúc_mừng ông duterte về chiến_thắng vang_dội trong cuộc bầu_cử
12,“ tín_hiệu rõ thấy mối quan_hệ chúng_tôi mỹ ảnh_hưởng cuộc bầu_cử ” ngoại_trưởng philippines nói
13,tân tổng_thống philippines loại_trừ khả_năng đàm_phán hoặc nhất_trí thỏa_thuận mỹ trong tương_lai cần_thiết cơ_sở lợi_ích chung 2 nước
14,tòa_án tối_cao philippines năm nay duy_trì tính hợp_hiến thỏa_thuận trong cho_phép mỹ xây_dựng kho quân_sự trung_tâm dịch_vụ hậu_cần ở bất_cứ địa_điểm nào philippines
15,đồng_thời washington giúp manila trong tăng_cường thiết_bị cơ_sở phòng_vệ quân_sự ở nước
