idx, sentence
0,trong cuộc trả_lời phỏng_vấn đầu_tiên truyền_thông nước_ngoài tân tổng_thống rodrigo_duterte bổ_nhiệm vị luật_sư tìm cách nhấn_mạnh độc_lập philippines trong giải_quyết tranh_chấp trung_quốc biển_đông
1,chúng_tôi tay_sai bất_cứ nước nào ông yasay nói manila ông duterte đưa nội_các
2,thời tổng_thống benigno_aquino philippines xích gần washington căng_thẳng trung_quốc
3,ông yasay nói quan_hệ trung_quốc cải_thiện
4,họ trung_quốc tuân_thủ luật_pháp tôn_trọng toàn_vẹn lãnh_thổ chủ_quyền chúng_tôi chúng_tôi tiếp_tục đảm_bảo tỉnh bạn quan_hệ chúng_tôi mạnh hơn ông nói
5,ngoại_trưởng trung_quốc_vương nghị nói cánh cửa đối_thoại luôn rộng_mở giúp phá vỡ bế_tắc trong mối quan_hệ trung philippines trong năm gần
6,philippines chân_thành muốn trở_lại con đường đối_thoại đàm_phán chúng_tôi hoan_nghênh ông vương nói phóng_viên thủ_đô ottawa canada
7,chúng_tôi vui thấy chính_phủ mới philippines lựa_chọn khôn_ngoan
8,ông duterte thị_trưởng mạnh_mồm nhậm_chức tổng_thống ngày 30/6
9,ông nói philippines dựa washington báo_hiệu thay_đổi tiềm_ẩn trong cách tiếp_cận biển_đông vấn_đề an_ninh lớn hơn
10,ông đơn_giản nhấn_mạnh đến quan_điểm hiến_pháp chúng_ta nghĩa_vụ thực_hiện một chính_sách đối_ngoại độc_lập ông yasay nói về ý_kiến ông duterte
11,ngoại_trưởng philippines nói thêm tổng_thống mới đắc_cử tôn_trọng hiệp_ước hiện_hành mỹ trong hiệp_định hợp_tác quốc_phòng tăng_cường cho_phép quân_đội mỹ tăng_cường tiếp_cận căn_cứ quân_sự philippines
12,ngày 17/5 tổng_thống mỹ barack_obama gọi điện chúc_mừng ông duterte
13,tín_hiệu mạnh_mẽ thấy tình bạn giữa chúng_tôi mỹ ảnh_hưởng tác_động cuộc bầu_cử ông ấy ông yasay nói
14,đồng_thời ông duterte bác_bỏ thỏa_thuận dàm phán trong tương_lai nó cần_thiết
15,năm nay tòa_án tối_cao duy_trì tính hợp_hiến thỏa_thuận cho_phép mỹ xây nhà_kho trung_tâm dịch_vụ hậu_cần ở bất_cứ nào đất philippines
16,washington giúp manila củng_cố hệ_thống phòng_thủ cung_cấp 3 xuồng cano lớp hamilton thiết_bị dả một tàu tìm_kiếm tháng 7
17,xây_dựng một phần nỗ_lực philippines thực_hiện nhằm tăng_cường yêu_sách mình biển_đông trung_quốc xây đảo nhân_tạo
18,ông yasay nói manila tôn_trọng bất_cứ quyết_định nào tòa trọng_tài thường_trực the_hague
19,philippines thách_thức vị_thế trung_quốc vùng_biển tranh_chấp
20,rõ nào tòa phán_quyết
