idx, sentence
0,tòng “ thiên_mã ” tên thật phan_bá_tòng sn 1974 giám_đốc công_ty tnhh xuất_nhập_khẩu thiên_mã trụ_sở đặt khu công_nghiệp trà_nóc 2 tpcần_thơ
1,thông_tin đại_gia bộ công_an bắt tối 313 khiến giới kinh_doanh ngân_hàng người dân cần_thơ xôn_xao chấn_động
2,một nguồn tin thân_cận một thời_gian tòng ý_định đi mỹ
3,đi hợp_pháp bằng đường_biển tòng giữ ở một hòn đảo thuộc chủ_quyền philippines
4,một thời_gian dài định_cư bất_đắc_dĩ tài ăn_nói tòng tích_cóp một vốn tiếng anh kha_khá nói_chuyện giao_tiếp lưu_loát người nước_ngoài
5,trục_xuất trở_về việt_nam mở quán ăn cần_thơ tòng tiếp_tân nhiệm_vụ tiếp_đón giao_tiếp thực_khách quốc_tế
6,năm 1990 trong một lần tình_cờ giao_tiếp thực_khách mỹ chuyên thu mua hàng thủy_sản nhập về mỹ tiêu_thụ vị khách đặt vấn_đề mời tòng về đầu_quân mình
7,cuộc_đời tòng “ thiên_mã ” bước sang một trang mới
8,tòng chập_chững bước chân con đường kinh_doanh bằng cách mở đại_lý làm đối_tác thu_mua thủy_sản cần_thơ xuất hàng mỹ
9,nguồn hàng thủy_sản chất_lượng uy tính tiêu_chuẩn mỹ tòng chạy_vạy nhờ_vả ông dt chủ một công_ty lớn chuyên về chế_biến thủy_sản xuất_khẩu hợp_tác cung hàng
10,nhờ nguồn hàng dồi_dào chất_lượng chuyến hàng nguyên_liệu cá_tra phi lê đông_lạnh … xuất_khẩu đều_đặn nước_ngoài doanh_số tòng ngày_càng tăng
11,vài năm làm_ăn nước_ngoài thuận_lợi tích_lũy một_số vốn nhỏ nhận thấy thị_trường phát_triển tòng bắt_đầu tách mở công_ty riêng năm 2005 tên gọi công_ty tnhh xuất_nhập_khẩu thiên_mã thuê đất khu_công_nghiệp trà_nóc mở trụ_sở xây nhà_máy chế_biến cá_tra
12,gặp thời_vận tòng làm tới đâu trúng tới tiền đô_la chảy nước khiến vị đại_gia vung tiền mua đất nhà mở_rộng vùng nguyên_liệu khép_kín nuôi_trồng đến chế_biến xuất_khẩu
13,công_ty thiên_mã chế_biến thủy_sản ngày đạt 150 tấn đỉnh_điểm 3 nhà_máy 400 tấn / ngày
14,doanh_nghiệp hơn 10 trang_trại nuôi thủy_sản khép_kín thời đỉnh điểm đến 40000 tấn cá / năm
15,một thời_gian dài làm đâu trúng phất diều gặp gió tòng bỏ tiền xây_dựng căn biệt_thự hoành_tráng hàng chục tỷ đồng nằm trong khuôn_viên rộng ngàn mét_vuông trong hẻm 75 đường trần_phú quận ninh_kiều tpcần_thơ
16,vẻ_ngoài hào_nhoáng cộng thêm tiền tòng chơi_ngông sắm xe_hơi hummer_h2 chống đạn chống bom mìn chống khủng_bố mang biển số “ độc ” 95h 3333
17,tiền trong tay cuộc_sống vật_chất vị đại_gia bắt_đầu chuyển sang hướng khác vung tiền nước
18,xe đắt tiền biển số đẹp như_là một minh_chứng sở_thích chơi xe vị đại_gia trẻ
19,thậm_chí tòng còn chơi “ ngông ” làm đơn gửi chính_quyền đề_đạt nguyên vọng phép mua nhập_khẩu máy_bay_trực_thăng mỹ tự mình mỹ_học làm phi_công
