idx, sentence
0,truy_tố hàng_loạt đại_gia thủy_sản 8 người nguyên cán_bộ ngân_hàng bắt_giam một đại_gia thủy_sản lừa_đảo gần 120 tỷ ngân_hàng thông_tin ông võ_thanh_hùng trưởng_ban quản_lý khu chế xuấtcông_nghiệp cần_thơ tổ_trưởng tổ công_tác đặc_biệt xử_lý vụ công_ty tnhh xuất_nhập_khẩu thủy_sản thiên_mã gọi tắt công_ty thiên_mã biết chiều 235
1,gần một tháng làm_việc tổ công_tác xác_định tổng_số nợ doanh_nghiệp dn đến 891 tỷ đồng
2,trong 516 tỷ đồng vốn chi_nhánh hai ngân_hàng lớn ở hậu_giang tiền lãi 383 tỷ đồng
3,số còn nợ người bán cá_tra đơn_vị cung_cấp vật_tư trong tổng giá_trị tài_sản hiện_tại đơn_vị khoảng 110 tỷ đồng cầm_cố thế_chấp
4,về nguyên_nhân dẫn đến tình_trạng nợ_nần chồng_chất công_ty thiên_mã ông võ_thanh_hùng biết “ vay vốn ngắn_hạn đầu_tư trung dài_hạn đổ bất_động_sản trong lãi_suất vay ngân_hàng quá cao đến 21 / năm
5,thị_trường nhà_đất đóng_băng ngành cá_tra rơi khủng_hoảng_thừa làm dn mất cân_đối ngày_càng nghiêm_trọng ”
6,hiện nhà_máy công_ty thiên_mã hoạt_động gia_công một đơn_vị khác kcn trà_nóc dn còn nợ tiền điện nước lương công_nhân gần 1 tỷ đồng
7,hiện còn cách cứu_vãn tình_hình sản_xuất kinh_doanh dn
8,ông võ_thanh_hùng phát_sinh nợ mới ổn_định việc_làm thu_nhập 400 công_nhân chúng_tôi đề_nghị ubnd tp cần_thơ phương_án thuê nhà_xưởng hoặc kêu_gọi chủ_nợ lớn tham_gia tái cơ_cấu
9,còn tình_hình phức_tạp hơn đề_nghị tuyên_bố phá_sản dn
10,cuối tháng 32016 cục cảnh_sát kinh_tế c46 bộ công_an khởi_tố bắt tạm giam ông phan_bá_tòng giám_đốc công_ty thiên_mã kcn trà_nóc quận ô_môn tp cần_thơ
11,15 năm một nhân_viên nhà_hàng khả_năng quản_lý tốt giỏi tiếng anh cộng tài pha_chế rượu ông tòng một thương_nhân người mỹ để_ý mời hợp_tác làm_ăn trong lĩnh_vực xnk thủy_sản
12,đảm_nhiệm tốt vai_trò đại_lý cung_ứng nguồn hàng cá_tra ba sa xuất_khẩu mỹ làm_ăn ông ngày_càng phát_triển
13,năm 2005 ông tòng đứng thành_lập công_ty thiên_mã vốn điều_lệ 70 tỷ đồng chủ_động sản_xuất kinh_doanh quy_trình khép_kín
14,biệt_danh “ tòng_thiên_mã ” bắt_đầu
15,lâu đơn_vị phất 3 nhà_máy sản_xuất hàng nghìn công_nhân làm_việc 12 trang_trại thủy_sản khép_kín quy_mô 100 ha tổng mức đầu_tư hàng trăm tỷ đồng
