idx, sentence
0,câu_lạc_bộ man_city công_bố thương_vụ chiều 26 giờ việt_nam website chính_thức câu_lạc_bộ
1,mức giá thương_vụ tiết_lộ bbc man_city bỏ khoảng 20 triệu bảng tiền người đức
2,gundogan một cầu_thủ kĩ_thuật đầy sáng_tạo ở khu_vực giữa sân
3,chắc_chắn anh đem đến hlv pep_guardiola thêm lựa_chọn ở hàng tiền_vệ
4,phát_biểu website chính_thức man_city gundogan biết “ tôi thật hồi_hộp trở_thành cầu_thủ man_city
5,tôi biết đội bóng dành quan_tâm đến tôi tôi muốn đặt_chân tới mọi diễn thật nhanh_chóng
6,tôi yêu thích quãng thời_gian ở borussia_dortmund tôi muốn gửi lời cảm_ơn tới câu_lạc_bộ người hâm_mộ 5 năm tuyệt_vời vừa_qua ”
7,giám_đốc thể_thao man_city_– txiki_begiristain tỏ vui_mừng bản hợp_đồng the_citizens
8,gundogan đến dortmund năm 2011 nhờ lọt tầm ngắm hlv dortmund jurgen_klopp
9,anh 157 lần sân trong 5 mùa giải vừa_qua dortmund
10,anh 16 trận thi_đấu đội_tuyển đức ghi 4 bàn thắng
