idx, sentence
0,chia_sẻ báo_giới ilkay_guendogan tân_binh trị_giá 21 triệu bảng man_city cảm_thấy vinh_dự nóng_lòng muốn cống_hiến man_city thật hồi_hộp tôi người man_city
1,tôi biết man_city mắt đến mình tôi muốn gia_nhập đội bóng mọi diễn thật nhanh_chóng
2,tôi quãng thời_gian đẹp_đẽ dortmund tôi muốn gửi lời cảm_ơn tới clb cđv người luôn ủng_hộ tôi trong 5 năm chơi bóng
3,họ trở_thành bệ_phóng giúp tôi ngày_một hoàn_thiện mình hơn
4,hiện tôi tìm thử_thách mới tôi muốn dành tốt_đẹp nhất man_city
5,cơ_hội làm_việc hlv pep_guardiola một niềm ao_ước tôi tôi vui_mừng bản hợp_đồng đầu_tiên clb
6,tôi xin hứa người hâm_mộ man_city tôi cống_hiến hết_mình giúp đội bóng giành chức vô_địch ngoại_hạng anh champions_league
7,giờ tôi háo_hức bắt_đầu một chương mới trong sự_nghiệp mình guendogan nhấn_mạnh
8,phía dortmund gđtt_michael_zorc xác_nhận vụ chuyển_nhượng guendogan
9,bên_cạnh zorc thay_mặt blđ gửi lời cảm_ơn chúc cầu_thủ gốc thổ nhĩ kỳ gặp may_mắn thành_công đội bóng mới
