idx, sentence
0,thông_tin thật_sự khiến người cảm_thấy sốc đặc_biệt nadal cán mốc 200 trận thắng ở giải grand_slam chiến_thắng facundo_bagnis ở vòng 2 giải roland_garros diễn hôm 26/5
1,tôi đến giải sức_khỏe tốt
2,bản_thân cảm_thấy đau đôi_chút ở cổ_tay song cố_gắng chữa_trị sân
3,toàn_bộ êkíp nỗ_lực giúp_đỡ tôi trong thời_gian tuy_nhiên tình_hình tiển triển tốt
4,bản_thân tiêm thuốc giảm đau ngày hôm_qua tới sáng tôi còn không_thể cử_động cổ_tay nadal chia_sẻ
5,chủ_nhân 9 chức vô_địch roland_garros buộc rút_lui khỏi roland_garros 2016 lo_sợ chấn_thương trở_nên nghiêm_trọng hơn tiếp_tục nén đau thi_đấu
6,thậm_chí vua đất nện còn tiết_lộ bác_sĩ quan_ngại anh gãy cổ tay trong trường_hợp chấn_thương tệ hơn
7,twitter ngôi_sao người tây ban_nha thừa_nhận gặp vấn_đề cổ_tay suốt nửa tháng
8,lịch thi_đấu nadal chạm_trán đồng_hương marcel_granollers vòng 3 roland_garros thế trận đấu chắc_chắn diễn
9,tay_vợt hạng 4 thế_giới rút_lui khỏi giải đáng tiếc người hâm_mộ anh đánh_giá trở_thành một trong ứng_viên sáng_giá danh_hiệu vô_địch đặc_biệt chặn_đứng novak_djokovic tay_vợt số 1 thế_giới
10,djokovic rộng cửa lên_ngôi hơn nadal tên_tuổi số má duy_nhất nằm chung nhánh đấu anh
11,tới nay giải roland_garros lần_lượt chứng_kiến tên_tuổi rơi_rụng chấn_thương
12,cụ_thể roger_federer bỏ giải sân_chơi diễn giờ tới lượt nadal nối_gót
