idx, sentence
0,bbc ngọn lửa bùng ký_túc_xá trường nội_trú witthaya huyện wiengpapao phía bắc tỉnh chiang_rai khoảng 23 h ngày 22/5
1,38 nữ_sinh 513 tuổi ngủ ký_túc_xá hỏa_hoạn xảy
2,hiện hai em mất_tích 5 em khác bị_thương
3,hầu_hết học_sinh thiệt_mạng em ngủ_say vụ cháy xảy
4,em còn còn thức chạy ngoài
5,hai trong số 5 em bị_thương trong tình_trạng nguy_kịch prayad_singsin quan_chức cảnh_sát biết
6,ông singsin lực_lượng cứu_hỏa cứu vài em ngọn lửa bao_trùm tòa nhà
7,hỏa_hoạn dập_tắt
8,nhà_chức_trách điều_tra nguyên_nhân vụ_việc
9,bức ảnh xuất_hiện phương_tiện truyền_thông địa_phương thấy tòa nhà hai tầng bốc cháy ngùn_ngụt nhân_viên cứu_hỏa nỗ_lực dập_tắt ngọn lửa
