idx, sentence
0,vụ cháy xảy đêm 225 trong em ngủ kịp phản_ứng ngọn lửa bùng_phát ở tòa nhà hai tầng
1,“ vụ cháy xảy 23 giờ đêm chủ_nhật 225
2,17 học_sinh nữ thiệt_mạng 2 em mất_tích 5 em bị_thương ” afp dẫn lời prayad_singsin chỉ_huy lực_lượng cảnh_sát ở tỉnh chiang_rai
3,cập_nhật cnn số người chết tăng 18
4,hai_mươi bé gái giải_cứu lính cứu_hỏa dùng thang tòa nhà cnn dẫn lời chỉ_huy đơn_vị cứu_hỏa ở chiang_rai ông sawang_momdee
5,ông nói chúng_tôi cố_gắng cứu tất_cả mọi người đường cửa_sổ ngọn lửa bùng quá nhanh
6,chúng_tôi làm hết_sức mình quan_chức tỉnh chiang_rai xác_nhận 38 học_sinh trong ký_túc_xá xảy vụ cháy
7,học_sinh tuổi 6 đến 13 chủ_yếu người ở bộ_tộc vùng núi ở địa_phương
8,lực_lượng cứu_hộ ở thái_lan dập lửa trong đêm 225 tiến_hành kiểm_tra địa_điểm cháy đêm 22 đến sáng 235
9,nguyên_nhân vụ cháy tiếp_tục điều_tra
