idx, sentence
0,biết 3 người đàn_ông pakistan tìm cách xin tị_nạn ở độ tuổi 28 đến 31 bắt_giữ hiện cảnh_sát tìm_kiếm 3 người đàn_ông liên_quan đến vụ tấn_công tình_dục
1,vụ tấn_công mới_đây tương_tự vụ tấn_công tình_dục ở cologne thành_phố khác đức dịp năm_mới khoảng 1000 phụ_nữ cưỡng_bức cướp_đoạt
2,tin cảnh_sát 3 người phụ_nữ cưỡng_bức liên_hoan âm_nhạc schlossgrabenfest biết họ một nhóm đàn_ông bao_vây quấy_rối tình_dục
3,đến ngày 31/5 thêm 15 người phụ_nữ phàn_nàn họ tấn_công tình_dục liên_hoan âm_nhạc
4,thực_tế thấy số_lượng phụ_nữ tấn_công tình_dục sự_kiện âm_nhạc ngoài_trời tăng đáng_kể trong thời_gian
5,tình_trạng xảy liên_hoan âm_nhạc ở anh
6,hồi cuối tháng 8/2015 hàng ngàn người tụ_hội ở essex xem màn diễn calvin_harris ellie_goulding ban nhạc mumford sons
7,có_điều trong hầu_hết khán_giả vui_hưởng âm_nhạc bầu_không_khí một người phụ_nữ ở tuổi ngoài 40 trình_báo cảnh_sát cô cưỡng_bức tình_dục
8,một tháng một người phụ_nữ khác trình_báo_cô cưỡng_bức secret_garden_party ở cambridge
9,hay liên_hoan âm_nhạc glastonbury 3 phụ_nữ tấn_công tình_dục
10,hồi năm 2014 một cô gái 19 tuổi cưỡng_bức trong một xe lưu_động liên_hoan_reading một người đàn_ông bắt_giữ nghi_ngờ tấn_công tình_dục phụ_nữ liên_hoan âm_nhạc wilderness hồi năm 2013
11,hồi năm 2010 2 cô gái cưỡng_bức latitude trong một cô gái 17 tuổi cô 19 tuổi 3 người đàn_ông cưỡng_bức cố_gắng tìm chỗ đi vệ_sinh
12,trong liên_hoan âm_nhạc we_are_sthlm ở thụy_điển cuối tuần một nhóm đông thanh_niên quấy_rối tình_dục cô gái
13,tình_trạng bắt_đầu xuất_hiện năm 2014 tiếp_diễn đến nay
14,cảnh_sát địa_phương nhóm người thanh_niên tị_nạn chủ_yếu đến afghanistan
15,nạn_nhân trẻ tuổi nhất bé gái 12 tuổi
