idx, sentence
0,reuters vụ_việc dư_luận biết tới 3 phụ_nữ đức tố_cáo cảnh_sát nước về người lạ_mặt quấy_rối tình_dục ở lễ_hội âm_nhạc schlossgrabenfest thuộc thành_phố darmstadt gần frankfurt
1,cảnh_sát đức vào_cuộc bắt_giữ 3 người đàn_ông pakistan xin tị_nạn ở nước tuổi 2831 tình_nghi liên_quan tới vụ_việc
2,ít_nhất 2 người khác cảnh_sát truy_lùng
3,tất_cả buộc_tội lạm_dụng tình_dục
4,cảnh_sát đức tiếp_tục điều_tra đồng_thời đưa một nhóm người làm mồi nhử sát phát_hiện kẻ tình_nghi
5,nhân_chứng mô_tả thủ_phạm ngoại_hình nam_á vây quanh sờ_mó cô gái trong lễ_hội âm_nhạc ngoài_trời diễn hôm 28/5
6,chương_trình lễ_hội âm_nhạc tổ_chức trong 4 ngày thành_phố darmstadt thu_hút hơn 100000 người tham_gia
7,cảnh_sát đức khẳng_định chắc_chắn còn thủ_phạm tham_gia tấn_công cô gái
8,vụ tố_cáo 3 phụ_nữ đầu_tiên thêm 15 phụ_nữ báo_cáo về quấy_rối một nhóm đàn_ông vây quanh
9,vụ_việc xảy trong bối_cảnh người đức quên cuộc tấn_công tình_dục trong đêm giao_thừa ở cologne báo_chí đức gọi đêm giao_thừa nhục_nhã
10,hàng trăm phụ_nữ trình_báo tấn_công tình_dục cướp_bóc đêm 31/12 thành_phố cologne
11,người tị_nạn nhập_cư bất_hợp_pháp bắc_phi trung_đông chiếm phần_nhiều trong số nghi_phạm
