idx, sentence
0,maria_abbasi 18 tuổi kẻ tấn_công tưới xăng khắp người châm lửa thiêu sống bỏ_mặc đến chết từ_chối một lời cầu_hôn gia_đình nạn_nhân nói cnn
1,maria ở nhà chăm em_gái 5 tuổi nhà cô ấy đi dự một đám_tang ở thị_trấn gần rafaqat_abbasi chú ruột nạn_nhân biết
2,dự lễ_tang một người chạy tới thông_báo gia_đình maria bốc cháy
3,ban_đầu ai nghĩ chắc_hẳn một vụ tai_nạn nguyên_nhân ống nào nổ hoặc tương_tự
4,đến tối_ngày 30/5 gia_đình mới trở_về ngôi nhà ở làng davel ngoại_ô thủ_đô islamabad pakistan hoảng_sợ chứng_kiến cảnh_tượng trước_mắt
5,maria nằm sàn nhà 85 cơ_thể con_bé vết bỏng rafaqat_abbasi nói
6,điều_tra viên sở cảnh_sát bốn người đàn_ông xông nhà maria tấn_công cô
7,con đường chính nào chạy xuyên làng chúng_tôi maria ngồi ghế bê con đường gần nhất xe cấp_cứu rafaqat kể
8,nạn_nhân đưa đến viện y_học pakistan ở islamabad cách nhà 30 km chữa_trị
9,tuy_nhiên cô gái trẻ qua_đời hôm_qua bỏng quá nặng
10,hiện_tại ba trong số bốn kẻ tấn_công bắt liên_quan đến vụ giết người
11,cảnh_sát phát lệnh truy_nã tên còn
