idx, sentence
0,thủ_phạm đánh maria_abbasi tẩm xăng người cô đốt cháy bỏ mặc cô đến chết gia_đình maria kể
1,sự_việc xảy hôm 305
2,cô ở nhà trông em_gái 5 tuổi còn nhà đi đám_tang ở thị_trấn gần
3,ở đám_tang gia_đình cô thông_báo maria cháy
4,ban_đầu ai nghĩ một tai_nạn đường_ống_khí_đốt nổ
5,kinh_hoàng hiện nhà về đêm 305
6,trong ngôi nhà họ ở làng davel ngoại_ô thị_trấn murree ở phía đông bắc pakistan maria nằm sàn 85 cơ_thể bỏng
7,đường lớn nào đi làng
8,nhà cô khiêng maria đặt một ghế đưa con đường gần nhất đưa đi cấp_cứu
9,cô gái trẻ chở tới viện nghiên_cứu y_học pakistan ở islamabad cách khoảng 50 km điều_trị cô khỏi
10,3 người bắt_giữ ở islamabad hôm_qua 16 liên_quan tới vụ sát_hại maria người phát_ngôn cảnh_sát bang punjab biết
11,cảnh_sát ra_lệnh truy_nã nghi_phạm thứ tư
12,thống_đốc punjab giao nhiệm_vụ một nhóm 3 người điều_tra về chết
