idx, sentence
0,tin ubnd tp hải_phòng chiều ngày 2/6 lãnh_đạo tp hải_phòng yêu_cầu sở xây_dựng kiểm_điểm xem_xét ông đỗ_trọng_đạt giám_đốc sở xây_dựng ký quyết_định bổ_nhiệm con_trai giữ chức phó trưởng_phòng thuộc sở xây_dựng đúng quy_định
1,cụ_thể ngày 12/11/2015 ông đạt ký quyết_định tiếp_nhận bổ_nhiệm con_trai mình ông đỗ_trọng_thành công_chức sở tài_chính về giữ chức phó trưởng_phòng quản_lý hoạt_động xây_dựng sở xây_dựng
2,quyết_định ông đạt gây bức_xúc trong đội_ngũ cán_bộ công_chức sở
3,ubnd thành_phố nhận phản_ánh xung_quanh vụ_việc
4,ngày 1/4/2016 ubndtp văn_bản yêu_cầu sở nội_vụ cuộc xác_minh làm rõ vụ_việc
5,ngày 29/4 sở nội_vụ chính_thức kết_luận vụ_việc
6,ông đạt bổ_nhiệm con_trai làm phó một phòng sở đúng quy_định
7,cụ_thể ông đỗ_trọng_thành trình_độ trung_cấp lý_luận chính_trị đối_với chức_danh phó trưởng_phòng
8,kết_luận sở nội_vụ qui_trình bổ_nhiệm ông thành sai bổ_nhiệm ông đạt lấy ý_kiến ban thường_vụ lãnh_đạo sở trong quy_định lấy ý_kiến đảng_ủy_sở xây_dựng
9,bên_cạnh xin ý_kiến lãnh_đạo sở ban thường_vụ đảng_ủy_sở trong một phiếu xin ý_kiến bằng văn_bản đúng quy_định
10,mặc_dù sự_việc rõ sở nội_vụ tp hải_phòng đề_xuất thu_hồi quyết_định bổ_nhiệm
