idx, sentence
0,phòng csđt tội_phạm về ma_túy pc47 công_an tphcm phối_hợp bộ công_an công_an tỉnh lâm_đồng bắt_giữ tám đối_tượng thu_giữ 10 kg ma_túy đá hai bánh heroin hai xe ô_tô gần 25 tỉ đồng hơn 52000 usd ba khẩu súng 15 viên đạn tang_vật khác trong đường_dây buôn_bán ma_túy nguyễn_duy_hùng 46 tuổi quê quảng_trị ngụ tỉnh thái_nguyên nguyễn_tiến_khanh 35 tuổi ngụ tap vũng_tàu tỉnh bà_rịavũng_tàu cầm_đầu
1,năm 2003 hùng kết_án bảy năm tù về tội tàng_trữ sử_dụng trái_phép chất ma_túy
2,tù xây_dựng vỏ bọc nhằm buôn_bán ma_túy hùng mở gara ô_tô lớn tp thái_nguyên
3,hành_tung hùng dần lộ đầu năm 2016 trinh_sát pc47 công_an tphcm c47 bộ công_an bắt quả_tang lấy lời khai nguyễn_thanh_phú 30 tuổi ngụ quận 6 tphcm nguyễn_văn_hữu 22 tuổi ngụ quận 12 tphcm thu_giữ 2 kg ma_túy đá ngụy_trang cẩn_thận trong thùng trái_cây
4,nhất_cử nhất động “ ông trùm ” rơi tầm ngắm lực_lượng chức_năng
5,ngày 185 trinh_sát phát_hiện hùng gặp khanh ở gần cao_tốc long_thành dầu_giây
6,hùng điều_khiển xe ô_tô về một con hẻm đường đinh_bộ_lĩnh phường 24 quận bình_thạnh
7,hùng chuẩn_bị bước xe_hơi người_tình trinh_sát ập đến bắt_giữ
8,tang_vật tu_giữ 6 kg ma_túy đá một khẩu súng k59 15 viên đạn một nòng giảm thanh 50000 usd hơn 21 tỉ đồng xe ô_tô giấy_tờ liên_quan
9,cơ_quan điều_tra hùng khai mua ma_túy một người trung_quốc cửa_khẩu tân_thanh lạng_sơn giá 200 triệu đồng / kg
10,ma_túy hùng vận_chuyển bằng xe riêng tphcm bán khanh
11,kg ma_túy hùng thu lời 150 triệu đồng
12,riêng khanh giao_dịch hùng xong điều_khiển xe hướng về tỉnh lâm_đồng cao_tốc long_thành dầu_giây
13,lực_lượng pc47 công_an tphcm_v9à c47 bộ công_an phối_hợp công_an tỉnh lâm_đồng bắt_giữ khanh hai đồng_bọn xe nguyễn_văn_hải 36 tuổi ngụ quận bình_thạnh tphcm võ kim_khánh 29 tuổi ngụ tỉnh phú_yên
14,tang_vật thu_giữ 1 kg ma_túy đá một khẩu súng_ngắn một xe ô_tô
15,truy_xét mở_rộng công_an bắt_giữ thêm một_số người liên_quan khưu_thanh_thảo tự cu_tửng 42 tuổi ngụ quận 1 tphcm thu_giữ hai bánh heroin 312 triệu đồng 2200 usd một khẩu súng_ngắn nguyễn_đức_thanh tuấn 26 tuổi đàn_em hải thu 300 g ma_túy đá
16,khám_xét phòng trọ hải đường nguyễn_thị_thập quận 7 tphcm công_an thu_giữ 700 g ma_túy đá
