idx, sentence
0,xã_hội brazil thực_sự rúng_động vụ một cô gái mới 16 tuổi hàng chục gã đàn_ông hãm_hiếp đoạn video tủi_nhục ấy chính kẻ thủ ác đăng mạng
1,chia_sẻ washington ​ post nạn_nhân 16 tuổi biết cô tới nhà người bạn trai 19 tuổi ở rio de janeiro khoảng 1 giờ sáng cuối tuần
2,cô gái trẻ nhớ mình ở một_mình bạn trai
3,tuy_nhiên thức dậy cô gái thấy mình ở một ngôi nhà khác xung_quanh hơn 30 người đàn_ông người trang_bị vũ_khí
4,tất_cả bọn họ hoặc ít_nhất một_số người trong số họ cưỡng_bức cô cô tự tìm quần_áo mặc tự mình về nhà
5,cơn ác_mộng cô dừng ở
6,thứ_tư hai trong số kẻ tấn_công cô gái đăng một_vài bức ảnh kèm một đoạn video dài 40 giây twitter
7,đoạn tweet nhanh_chóng gỡ xuống kịp nhận hàng trăm lượt thích bình_luận mang tính_chất chống phụ_nữ
8,trong đoạn băng cô gái tỉnh dậy bất_tỉnh đánh thuốc_mê
9,dòng chữ đi kèm đoạn băng tạm dịch “ đập con_bé hiểu
10,hahaha ” trong một bài đăng khác ảnh mặt một người đàn_ông khác bên cạnh bộ_phận sinh_dục cô gái
11,phần mô_tả viết “ rio mở một đường_hầm mới tàu tốc_hành ” đoạn video đăng_tải cảnh_sát ra_lệnh bắt bốn người đàn_ông trong bao_gồm bạn trai nạn_nhân
12,vụ tấn_công xảy một trong số favela khu ổ_chuột rio de janeiro
13,favela khu dân_cư đông_đúc phần_lớn trong tình_trạng nghèo_đói thường đặt sườn đồi dốc rio
14,vụ tấn_công tổng_thống mới brazil ông michel_temer thông_báo về thành_lập một bộ_phận chuyên_trách thuộc cảnh_sát liên_bang chuyên xử_lý vụ_án bạo_lực phụ_nữ
15,bbc đưa tin gia_đình cô gái trẻ xem đoạn video phát_biểu báo_giới địa_phương
16,“ tôi hối_hận xem nó
17,nghe chúng_tôi tin nổi xảy
18,một nỗi đau lớn
19,một sự_việc kinh_khủng ” bà nạn_nhân chia_sẻ tờ folha de spaulo
20,“ con_bé khỏe chút nào
21,nó bối_rối
22,vụ_việc nghiêm_trọng ” nhóm nhà hoạt_động kế_hoạch tổ_chức biểu_tình tình_trạng ngược_đãi phụ_nữ trong ngày tới hiện tiến_hành biểu_tình mạng xã_hội bằng hashtag estupronuncamais tạm dịch loại_bỏ vĩnh_viễn nạn cưỡng_bức
23,trong năm 2014 gần 50000 vụ cưỡng_bức trình_báo brazin
24,ở rio de janeiro loại phạm_tội diễn tỷ_lệ 13 vụ ngày
25,kết_tội một kẻ cưỡng_bức đối_mặt 610 năm tù luật_pháp hiện_hành
