idx, sentence
0,nguồn tin chúng_tôi đà_nẵng biết phục_vụ chuyến công_du tổng_thống mỹ_obama đoàn hộ_tống nhà_trắng bố_trí dự_phòng hai máy_bay c17 c32 sân_bay quốc_tế đà_nẵng phục_vụ chuyến thăm ông obama việt_nam cần_thiết
1,hai máy_bay hạ_cánh sân_bay quốc_tế đà_nẵng hôm_qua
2,tổng_thống obama đến thăm việt_nam lộ_trình bay nội_bài tân sân nhất_thì đoàn hộ_tống nhà_trắng còn đưa phương_án dùng sân_bay quốc_tế đà_nẵng làm sân_bay dự_bị cần_thiết
3,đoàn hộ_tống dự_bị khá hùng_hậu tổng_thống mỹ sân_bay đà_nẵng gồm nhân_viên nhà_trắng lực_lượng mật_vụ an_ninh … ghi_nhận pháp_luật tphcm máy_bay us_air_force c17 có_mặt sân_bay quốc_tế đà_nẵng chở hàng_hóa xe hộ_tống xe phục_vụ đoàn xe an_ninh y_tế phục_vụ tổng_thống obama trong trường_hợp kịch_bản khác
4,trong c32 phiên_bản chở khách quân_sự loại boeing 757 thuộc không_quân hoa_kỳ
5,c32 chuyên_chở lãnh_đạo hoa_kỳ tới địa_điểm khắp thế_giới
6,khách_hàng chủ_yếu phó_tổng_thống hoa_kỳ nó sử_dụng tên_hiệu air_force_two đệ_nhất phu_nhân thành_viên khác nội_các hoa_kỳ nghị_viện hoa_kỳ
7,tổng_thống barack_obama george_w_bush bill_clinton thời_điểm sử_dụng c32 làm air_force_one
8,quan_sát pv c32 c17 đậu khu_vực cạnh công_trình xây_dựng nhà_ga mới phục_vụ apec 2017 đà_nẵng
9,dự_kiến đậu đỗ chuyên_cơ phục_vụ nguyên_thủ tới dự apec 2017 sắp tới
10,c32 bảo_vệ nhân_viên an_ninh mật_vụ mỹ
11,xe an_ninh hộ_tống điều_động bảo_vệ chuyên_cơ
12,an_ninh sân_bay quốc_tế đà_nẵng thắt chặt hơn ngày thường
