idx, sentence
0,telegraph hà_nội đứng đầu danh_sách 16 thành_phố ẩm_thực ngon nhất thế_giới
1,telegraph miêu_tả tổng_thống mỹ barack_obama phát_hiện mất 6 usd một bữa tối ngon_miệng bún_chả hà_nội đầu_bếp anthony_bourdain chắc_hẳn ông chủ_nhà trắng nhận sức_mạnh ẩm_thực ở thành_phố
2,món ăn phở bánh_mì cơm_tấm thịt lợn nướng cafe trứng món ăn telegraph gợi_ý độc_giả thưởng_thức ghé thăm hà_nội
3,thành_phố tokyo nhật_bản xếp thứ hai trong danh_sách 16 thành_phố ẩm_thực ngon nhất thế_giới
4,sushi nhật_bản còn hấp_dẫn thực_khách món ăn hấp_dẫn thực_khách tonkatsu món thịt heo chiên xù món lươn unagi đứng ở vị_trí thứ 3 thủ_đô london anh
5,thành_phố jaipur ấn_độ xếp ở vị_trí thứ 4 trong danh_sách thành_phố nền ẩm_thực ngon phong_phú nhất thế_giới một loạt món ăn ngon hấp_dẫn
6,kế_tiếp thành_phố new_york mỹ
7,mendoza argentina tên trong danh_sách telegraph
8,bologna ở italy xếp thứ 7 trong số 16 thành_phố ẩm_thực ngon nhất thế_giới
9,món ăn đặc_trưng italy nguồn_gốc thành_phố bologna
10,thành_phố lyon pháp telegraph đánh_giá cao ở lĩnh_vực ẩm_thực
11,new_orleans mỹ đánh_giá đô_thị hải_sản lớn món ăn hấp_dẫn chế_biến tôm_hùm hàu
