idx, sentence
0,lực_lượng công_an tp buôn_ma_thuột biết khoảng 15 giờ 30 phút ngày 285 showrom cà_phê tập_đoàn cà_phê trung_nguyên số 45 đường lý_tự_trọng ptân_an tp buôn_ma_thuột đắk_lắk bắt_giữ một đối_tượng dùng dao khống_chế một nữ nhân_viên tập_đoàn
1,đối_tượng xác_định danh_tính lê_văn_công sn 1991 trú huyện đông_anh tp hà_nội
2,ngày 27/5 công tập_đoàn cà_phê trung_nguyên sử_dụng một phần_mềm quản_lý_do mình viết xin_phép đến xin gặp ông đặng_lê_nguyên_vũ
3,thấy biểu_hiện bất_thường nhân_viên cửa_hàng từ_chối công bỏ sang khách_sạn nằm đối_diện thuê nghỉ
4,đến khoảng 15 giờ 30 phút chiều ngày 28/5 công mang đồ showrom ngồi uống cà_phê
5,công tiếp_tục xin đòi gặp ông đặng_lê_nguyên_vũ nhân_viên nói ông vũ ở
6,chị hoàng_thị_ngọc_thùy sn 1991 nhân_viên phục_vụ đi công bất_ngờ rút một con dao thái_lan thủ sẵn trong người lao đến khống_chế yêu_cầu nhân_viên gọi điện kêu ông vũ đến đồng_thời đập phá một_số ly chén máy pha cà_phê
7,sợ ảnh_hưởng đến tính_mạng con_tin một_số nhân_viên tìm cách tiếp_cận công trình_báo_vụ_việc cơ_quan_chức_năng tới hiện_trường
8,nhận tin báo lực_lượng công_an phường ea_tam cảnh_sát hình_sự công_an tp buôn_ma_thuột lực_lượng cảnh_sát 113 lập_tức có_mặt giải_quyết vụ_việc
9,hơn 15 phút tiếp_cận lợi_dụng sơ_hở đối_tượng lực_lượng_hình_sự xông khống_chế tước_đoạt hung_khí bắt_giữ công giải_thoát an_toàn con_tin
10,cơ_quan công_an đối_tượng công_khai nhận tập_đoàn cà_phê trung_nguyên sử_dụng một phần_mềm quản_lý công viết xin_phép công xin gặp ông đặng_lê_nguyên_vũ đòi
11,một cán_bộ điều_tra biết thời_điểm công bắt_giữ khống_chế đối_tượng biểu_hiện ngáo đá nói_nhảm
