idx, sentence
0,ngày 27/5 tand_tphcm mở phiên_tòa xét lưu_động tuyên_phạt bị_cáo nguyễn_văn_bông 32 tuổi trú đồng_tháp tù_chung_thân về tội “ giết người ”
1,cáo_trạng ngày 9/8/2015 phòng trọ quận 8 tphcm bao_gồm nguyễn_văn_bông nguyễn_văn_lên nguyễn_văn_giàu giàu em ruột bông phan_khánh_linh lưu_minh_đương liêu_thị_luyến vợ anh đương nhậu nhau
2,bông lấy điện_thoại chụp hình luyến luyến đồng_ý xảy mâu_thuẫn
3,tuy nhiện bông xóa hết toàn_bộ_hình luyến trong máy đưa điện_thoại luyến xem
4,đến khoảng 13 giờ ngày tất_cả về
5,luyến rủ linh đến phòng trọ bông hai bên lời tiếng
6,bông dùng tay tát làm linh chảy máu mũi giàu đứng gần liền đến can_ngăn
7,luyến linh đi về phòng trọ kể mọi đương nghe
8,khoảng 13 giờ 30 ngày bông ngồi quán nước thủ sẵn con dao trong người
9,tới quán nước bông gặp đương linh giàu
10,đương đi đến định đánh bông giàu can_ngăn ôm kéo làm đương ngã xuống_đường
11,trần_văn_lợi ngồi trong quán cà_phê nhìn thấy đương đánh nhau liền cầm cục gạch trong quán chạy đến bênh_vực đương
12,nghĩ lợi_định đánh mình bông rút dao chạy đến đâm một nhát trúng ngực trái_lợi bỏ chạy
13,lợi mọi người đưa đi cấp_cứu chết
