idx, sentence
0,ngày 27/5 tand tphcm mở phiên_tòa lưu_động xét_xử sơ_thẩm tuyên_phạt nguyễn_văn_bông sn 1984 đồng_tháp mức án tù_chung_thân về tội “ giết người ”
1,cáo_trạng khoảng 10 h15 ngày 9/8/2015 bông hai em ruột nguyễn_văn_lên nguyễn_văn_giàu ngồi uống rượu chung vợ_chồng anh lưu_minh_đương liêu_thị_luyến một người bạn tên linh phòng trọ ở quận 8 tphcm
2,trong uống rượu bông lấy điện_thoại_di_động chụp hình chị luyến xin_phép dẫn đến giữa bông anh đương xảy mâu_thuẫn
3,bông tự xóa hết phim_ảnh chụp đưa điện_thoại luyến xem
4,đến 13 h ngày tất_cả về
5,khoảng 10 phút còn ấm_ức về cãi nhau luyến rủ linh tìm đến phòng trọ bông nói_chuyện
6,hai bên lời tiếng linh bông dùng tay tát gây chảy máu mũi
7,hai về đem kể đương nghe
8,chiều ngày đương nhìn thấy bông đi uống cà_phê định đến đánh em_trai bông ngăn kéo đương ngã xuống_đường
9,nhìn thấy sự_việc em họ_đương trần_minh_lợi ở trong quán liền nhặt một cục gạch chạy đến bênh anh
10,nghĩ lợi đến đánh mình bông rút một con dao thủ sẵn trong lưng quần đâm một nhát trúng ngực trái lợi
11,nạn_nhân mọi người đưa đi cấp_cứu tử_vong nhập_viện
12,gây_án bông bỏ trốn đến ngày hôm bắt
