idx, sentence
0,ngày 275 trường tiểu_học an_phong phường 7 quận 8 tp hcm tand tp mở phiên_tòa lưu_động tuyên_phạt bị_cáo nguyễn_văn_bông sn 1984 ngụ quận 12 tp hcm mức án chung_thân về tội “ giết_người ”
1,cáo_trạng trưa 982015 nguyễn_văn_bông vợ_chồng anh lưu_minh_đương một_vài người ngồi uống rượu một phòng trọ ở phường 7 quận 8
2,bông dùng điện_thoại chụp hình vợ anh đương xin_phép 2 người phát_sinh mâu_thuẫn
3,bông xóa hết hình trong điện_thoại
4,chiều ngày tiệc tàn chị luyến vợ anh đương còn bực_tức rủ một người bạn đến phòng trọ tìm gặp bông
5,hai bên lời tiếng
6,bông đánh bạn chị luyến chảy máu mũi
7,người can_ngăn sự_việc tạm lắng
8,một đương biết liền tìm bông tính_sổ
9,hai bên gặp nhau ở quán cà_phê
10,đương xông định hành_hung bạn đi bông đẩy ngã
11,trần_minh_lợi em họ_đương nhìn thấy anh đánh nhau liền cầm cục gạch chạy đến bênh_vực
12,nghĩ lợi đánh mình bông rút dao thủ sẵn trong người đâm một nhát trúng ngực lợi
