idx, sentence
0,hđxx đồng_tình quan_điểm luật_sư bào_chữa bị_cáo phạm_tội thuộc trường_hợp giết người trong trạng_thái tinh_thần kích_động mạnh
1,tòa quan_điểm công_tố trường_hợp giết người mang tính côn_đồ điểm n khoản 1 93 blhs
2,hồ_sơ sáng 982015 bông ngồi uống rượu mấy người bạn phòng trọ đường rạch_lồng_đèn phường 7 quận 8 trong vợ_chồng anh lưu_minh_đương
3,trong nhậu bông chụp ảnh vợ đương bằng điện_thoại_di_động xin_phép xảy mâu_thuẫn
4,bông tự xóa hết file ảnh đưa điện_thoại vợ đương kiểm_tra
5,chiều ngày còn bực_tức chụp ảnh lén vợ đương rủ thêm một người bạn đến tìm gặp bông hai bên lời tiếng
6,bông tát người bạn kia một dẫn đến chảy máu mũi
7,hai quay về kể đương
8,sợ đương trả_thù bông lấy con dao giấu lưng quần ngoài uống cà_phê
9,đến quán cà_phê bông gặp đương đi hai người bạn
10,đương đi đến định đánh bông can_ngăn
11,em họ đương ngồi trong quán cà_phê nhìn thấy đánh nhau liền cầm cục gạch trong quán chạy đến bênh anh
12,nghĩ nguời đến đánh mình bông rút con dao thủ sẵn trong người đâm một nhát trúng ngực trái anh bỏ chạy vứt dao xuống mương nước
13,nạn_nhân đưa đi cấp_cứu khỏi vết_thương đâm_thủng tim
