idx, sentence
0,buổi hội_thảo thu_hút quan_tâm tham_gia đến phút cuối đông_đảo trí_thức nhà lãnh_đạo cộng_đồng doanh_nghiệp chuyên_gia trong ngoài nước
1,đến dự còn ông nguyễn_thành_phong ủy_viên trung_ương đảng chủ_tịch ubnd tphcm nguyễn_ngọc_bảo phó trưởng ban kinh_tế trung_ương phạm_chánh_trực nguyên phó trưởng ban kinh_tế trung_ương phan_minh_tánh nguyên trưởng ban dân_vận trung_ương bà phạm_phương_thảo nguyên chủ_tịch hđnd tphcm
2,đại_biểu tham_dự thống_nhất một tinh_thần chung năm 2016 tròn 30 năm kể ngày thực_hiện công_cuộc đổi_mới
3,30 năm diện_mạo tp sao tất_cả tùy thuộc hành_động chúng_ta bây_giờ
4,bàn ráo_riết thực_hiện rốt_ráo thời_cơ vươn nhanh_chóng vuột mất biết nắm_bắt
5,cơ_chế vượt_trội người đầu_tiên trình_bày tham_luận pgsts trần_đình_thiên viện_trưởng viện kinh_tế việt_nam nhận_xét tphcm đầu_tàu chạy tốc_độ toa tàu
6,ông thiên_đặt hàng_loạt dấu_chấm_hỏi “ tp thậm_chí xuất_phát_điểm thấp hơn tphcm nay họ vượt singapore kuala_lumpur bangkok dù họ chẳng lợi_thế vượt_trội chúng_ta
7,họ lợi_thế họ vượt
8,hay họ chọn xu_hướng phát_triển phù_hợp thời_đại
9,phải_chăng lợi_thế kìm_chân chúng_ta ”
10,nói thêm về thể_chế ông thiên dẫn_chứng “ tôi trò_chuyện bí_thư thành_ủy tp đinh_la_thăng anh ấy bảo trong còn nguồn_lực mạnh
11,nguồn lực không_thể cựa_quậy nổi
12,cơ_chế tp vượt gấp đôi ”
13,ông thiên động_lực làm thêm phát_triển thêm tp hiện
14,“ cách phân_bổ ngân_sách hợp_lý
15,tp làm thêm bao_nhiêu thu về tiến làm ” ông thiên nói_thẳng
16,ông đề_nghị “ đừng tp đi xin cơ_chế giải_pháp rời_rạc
17,xin khổ
18,xác_định rõ tp đi xin chờ nước ban_ơn
19,tạo điều_kiện tp phát_triển trách_nhiệm nước tp động_lực nước
20,tạo điều_kiện đầu_tàu nghĩa_vụ quốc_gia ”
21,ông nguyễn_ngọc_bảo muốn tp thật_sự tăng_trưởng không_thể thiếu cơ_chế vượt_trội đề_xuất trung_ương tp cơ_chế vượt_trội thật_sự đầu_tàu động_lực tăng_trưởng tỉnh phía nam nói_riêng nước nói_chung
22,ông huỳnh_thế_du giám_đốc đào_tạo chương_trình fulbright nhận_định thêm đội_ngũ công_chức hiện_tại tp thiếu động_cơ
23,cơ_chế đánh_giá bổ_nhiệm cán_bộ nguyên_tắc “ sai ” dựa “ hiệu_quả công_việc phân_định rõ_ràng trách_nhiệm làm triệt_tiêu khả_năng sáng_tạo tạo động_lực thôi_thúc họ nghĩ cách làm mới
24,công_thức chữ “ h ” bài_toán “ săn hươu ” có_mặt hội_thảo đáp chuyến bay singapore về tphcm tiến_sĩ vũ_minh_khương giảng_viên trường đh quốc_gia singapore biết ông muốn trở_về góp tiếng_nói ý_tưởng tphcm một miền đất hào_hiệp nghĩa_tình
25,“ tphcm tôi nghĩ đến chữ h mảnh đất hi_vọng hội_tụ hào_kiệt
26,chính đội_ngũ lãnh_đạo tp tạo cảm_hứng 10 triệu dân tp chung hi_vọng mọi nguồn_lực mọi hào_kiệt_cùng hội_tụ về ” ông khương hiến_kế
27,cụ_thể hơn ông khương đề gọi “ bài_toán săn hươu ”
28,ông ví_von “ săn hươu đội thợ_săn tuân_thủ kỷ_luật nghiêm_ngặt họ quyền nổ_súng người đội_trưởng hiệu_lệnh
29,nguyên_tắc bất_di_bất_dịch
30,trong đội một người miếng lợi trước_mắt lợi_ích cá_nhân nổ súng thấy con thỏ chạy buổi săn hươu coi thất_bại ”
31,ông khương quản_lý nhà_nước
32,trong bộ_máy người lợi_ích cá_nhân vi_phạm nguyên_tắc xử_lý ảnh_hưởng đến lợi_ích chung
33,làm nghiêm
34,ông khương đề_xuất minh_định giá_trị ứng_xử phù_hợp giá_trị thật
35,nguyên_tắc trong điều_hành quản_lý
36,ông khương hiến_kế thêm “ tphcm người hoa cộng_đồng kinh_nghiệm trong kinh_doanh biết tranh_thủ tạo thêm sức_mạnh lớn tp kéo_theo đồng_tình ủng_hộ người dân trung_quốc bản_địa ”
37,khơi_gợi mọi tiềm_lực phát_triển góc nhìn một nhà_nghiên_cứu độc_lập ông huỳnh_thế_du quá “ vòng kim cô ” đầu lâu_nay tphcm làm một nỗ_lực lớn
