idx, sentence
0,17 năm thi_công công_trình thế_kỷ chi_phí xây_dựng hơn 12 tỷ francs_thụy_sĩ đặt mục_tiêu trở_thành một trong tuyến đường xuyên núi alpe quan_trọng nhất châu_âu nối_liền bắc nam_âu
1,hầm gothard gồm 2 hầm đơn hầm tương_ứng một tuyến đường_ray
2,ước_tính đưa vận_hành gothard đón trung_bình 65 triệu lượt khách năm
3,ngày 50 đến 80 tàu chở khách hầm
4,hàng hóa vận_chuyển khu_vực ước đạt 49 triệu tấn / năm khoảng 220 đến 260 chuyến tàu hàng ngày
5,thời_gian khai_thác hầm dự_kiến trong khoảng 1 thế_kỷ
6,gothard đánh_giá dự_án đầu_tư lớn nhất trong lịch_sử thụy_sĩ
7,công_trình tất sớm hơn một năm kế_hoạch thành_quả quá_trình lao_động gần 2600 kỹ_sư công_nhân trong điều_kiện khắc_nghiệt độ_ẩm trong hầm thường ở mức 70
8,trong quá_trình thi_công 13 triệu m3 núi đá đào di_dời khối_lượng tương_đương 5 kim_tự_tháp_cheops ai cập
9,sách kỷ_lục guiness công_nhận gothard đường hầm tàu_hỏa dài nhất thế_giới
10,công_trình còn giữ kỷ_lục về độ sâu trong lòng núi 23 km sâu hơn đường_hầm seikan nhật_bản ở mức 240 m
